date,station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,cs_24hr_sun_dur,wmo_24hr_sun_dur,conc_state_id,lying_snow_flag,snow_depth,frsh_snw_amt,snow_day_id,hail_day_id,thunder_day_flag,gale_day_flag,frsh_mnt_snwfall_flag,drv_24hr_sun_dur,lying_snow_ht,prcp_amt,meto_stmp_time
1901-06-08,DURHAM,54.768,-1.586,Dry,Mild,Sunny,19.8,4.8,,,14.4,,,,,,,,,,,,,0.0,
1901-06-09,DURHAM,54.768,-1.586,Dry,Mild,Sunny,23.4,5.6,,,5.4,,,,,,,,,,,,,0.0,
1901-06-10,DURHAM,54.768,-1.586,Dry,Mild,Sunny,21.1,5.7,,,9.4,,,,,,,,,,,,,0.0,
1901-06-11,DURHAM,54.768,-1.586,Dry,Mild,Sunny,18.7,3.4,,,14.8,,,,,,,,,,,,,0.0,
1901-06-12,DURHAM,54.768,-1.586,Dry,Cool,Sunny,14.4,4.7,,,3.1,,,,,,,,,,,,,0.0,
1901-06-13,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,14.6,4.3,,,2.3,,,,,,,,,,,,,0.0,
1901-06-14,DURHAM,54.768,-1.586,Mild Rain,Mild,Sunny,15.6,7.2,,,5.5,,,,,,,,,,,,,3.2,
1901-06-15,DURHAM,54.768,-1.586,Dry,Cool,Sunny,13.4,5.1,,,7.7,,,,,,,,,,,,,0.0,
1901-06-16,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,15.1,6.9,,,2.1,,,,,,,,,,,,,0.0,
1901-06-17,DURHAM,54.768,-1.586,Mild Rain,Mild,Sunny,15.3,5.3,,,6.3,,,,,,,,,,,,,2.6,
1901-06-18,DURHAM,54.768,-1.586,Mild Rain,Mild,Sunny,15.6,5.2,,,13.1,,,,,,,,,,,,,6.9,
1901-06-19,DURHAM,54.768,-1.586,Dry,Cool,Sunny,14.2,1.8,,,4.6,,,,,,,,,,,,,0.0,
1901-06-20,DURHAM,54.768,-1.586,Mild Rain,Mild,Partially Overcast,17.9,9.7,,,0.0,,,,,,,,,,,,,2.9,
1901-06-21,DURHAM,54.768,-1.586,Mild Rain,Mild,Sunny,17.2,13.3,,,11.6,,,,,,,,,,,,,3.3,
1901-06-22,DURHAM,54.768,-1.586,Dry,Mild,Sunny,19.5,9.4,,,7.1,,,,,,,,,,,,,0.0,
1901-06-23,DURHAM,54.768,-1.586,Heavy Rain,Mild,Sunny,20.6,12.1,,,5.9,,,,,,,,,,,,,7.5,
1901-06-24,DURHAM,54.768,-1.586,Dry,Mild,Sunny,17.8,8.7,,,7.7,,,,,,,,,,,,,0.3,
1901-06-25,DURHAM,54.768,-1.586,Dry,Mild,Sunny,19.1,6.9,,,4.7,,,,,,,,,,,,,0.0,
1901-06-26,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,17.2,10.8,,,3.0,,,,,,,,,,,,,0.0,
1901-06-27,DURHAM,54.768,-1.586,Dry,Mild,Sunny,18.8,6.6,,,10.5,,,,,,,,,,,,,0.0,
1901-06-28,DURHAM,54.768,-1.586,Dry,Mild,Sunny,21.6,7.9,,,8.4,,,,,,,,,,,,,0.0,
1901-06-29,DURHAM,54.768,-1.586,Dry,Mild,Sunny,19.4,12.7,,,4.4,,,,,,,,,,,,,0.0,
1901-06-30,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,18.9,11.9,,,2.3,,,,,,,,,,,,,0.0,
1901-07-01,DURHAM,54.768,-1.586,Dry,Mild,Sunny,15.2,11.4,,,9.9,,,,,,,,,,,,,0.0,
1901-07-02,DURHAM,54.768,-1.586,Mild Rain,Mild,Partially Overcast,18.1,12.2,,,2.4,,,,,,,,,,,,,2.8,
1901-07-03,DURHAM,54.768,-1.586,Drizzle,Mild,Sunny,16.8,10.8,,,9.3,,,,,,,,,,,,,1.9,
1901-07-04,DURHAM,54.768,-1.586,Dry,Mild,Sunny,17.9,6.6,,,12.6,,,,,,,,,,,,,0.0,
1901-07-05,DURHAM,54.768,-1.586,Dry,Hot,Sunny,26.4,12.1,,,7.2,,,,,,,,,,,,,0.0,
1901-07-06,DURHAM,54.768,-1.586,Dry,Hot,Partially Overcast,25.6,13.0,,,0.0,,,,,,,,,,,,,0.5,
1901-07-07,DURHAM,54.768,-1.586,Dry,Mild,Sunny,17.7,9.2,,,12.9,,,,,,,,,,,,,0.0,
1901-07-08,DURHAM,54.768,-1.586,Dry,Hot,Sunny,25.1,11.3,,,15.1,,,,,,,,,,,,,0.0,
1901-07-09,DURHAM,54.768,-1.586,Dry,Mild,Sunny,23.9,10.0,,,12.2,,,,,,,,,,,,,0.0,
1901-07-10,DURHAM,54.768,-1.586,Dry,Mild,Sunny,24.2,10.1,,,9.0,,,,,,,,,,,,,0.0,
1901-07-11,DURHAM,54.768,-1.586,Mild Rain,Hot,Sunny,26.8,10.8,,,8.1,,,,,,,,,,,,,6.1,
1901-07-12,DURHAM,54.768,-1.586,Dry,Hot,Partially Overcast,25.9,13.7,,,1.6,,,,,,,,,,,,,0.0,
1901-07-13,DURHAM,54.768,-1.586,Dry,Mild,Sunny,21.2,9.9,,,11.2,,,,,,,,,,,,,0.0,
1901-07-14,DURHAM,54.768,-1.586,Dry,Mild,Sunny,20.7,6.6,,,8.4,,,,,,,,,,,,,0.0,
1901-07-15,DURHAM,54.768,-1.586,Dry,Mild,Sunny,20.0,12.6,,,12.7,,,,,,,,,,,,,0.0,
1901-07-16,DURHAM,54.768,-1.586,Dry,Mild,Sunny,22.9,7.2,,,12.1,,,,,,,,,,,,,0.0,
1901-07-17,DURHAM,54.768,-1.586,Dry,Mild,Sunny,23.9,15.1,,,11.2,,,,,,,,,,,,,0.0,
1901-07-18,DURHAM,54.768,-1.586,Dry,Hot,Sunny,25.7,13.6,,,10.2,,,,,,,,,,,,,0.0,
1901-07-19,DURHAM,54.768,-1.586,Dry,Hot,Sunny,28.3,17.2,,,3.8,,,,,,,,,,,,,0.0,
1901-07-20,DURHAM,54.768,-1.586,Dry,Hot,Sunny,29.1,13.4,,,11.8,,,,,,,,,,,,,0.2,
1901-07-21,DURHAM,54.768,-1.586,Dry,Hot,Sunny,27.0,13.4,,,6.4,,,,,,,,,,,,,0.0,
1901-07-22,DURHAM,54.768,-1.586,Heavy Rain,Mild,Partially Overcast,24.4,14.8,,,0.6,,,,,,,,,,,,,26.6,
1901-07-23,DURHAM,54.768,-1.586,Mild Rain,Mild,Partially Overcast,18.9,14.1,,,0.2,,,,,,,,,,,,,4.0,
1901-07-24,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,19.4,11.3,,,1.3,,,,,,,,,,,,,0.4,
1901-07-25,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,19.7,14.1,,,0.0,,,,,,,,,,,,,0.9,
1901-07-26,DURHAM,54.768,-1.586,Drizzle,Mild,Partially Overcast,16.2,13.2,,,1.0,,,,,,,,,,,,,1.0,
1901-07-27,DURHAM,54.768,-1.586,Mild Rain,Mild,Sunny,18.7,13.6,,,4.1,,,,,,,,,,,,,4.4,
1901-07-28,DURHAM,54.768,-1.586,Mild Rain,Mild,Partially Overcast,19.9,15.2,,,0.1,,,,,,,,,,,,,3.1,
1901-07-29,DURHAM,54.768,-1.586,Heavy Rain,Mild,Sunny,17.8,10.3,,,8.0,,,,,,,,,,,,,13.1,
1901-07-30,DURHAM,54.768,-1.586,Dry,Mild,Sunny,24.8,9.9,,,4.8,,,,,,,,,,,,,0.0,
1901-07-31,DURHAM,54.768,-1.586,Dry,Mild,Sunny,24.3,15.0,,,11.0,,,,,,,,,,,,,0.0,
1901-08-01,DURHAM,54.768,-1.586,Dry,Mild,Sunny,23.9,12.6,,,10.7,,,,,,,,,,,,,0.0,
1901-08-02,DURHAM,54.768,-1.586,Dry,Hot,Sunny,25.1,12.9,,,7.3,,,,,,,,,,,,,0.0,
1901-08-03,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,20.6,9.2,,,2.3,,,,,,,,,,,,,0.0,
1901-08-04,DURHAM,54.768,-1.586,Dry,Mild,Sunny,20.4,12.2,,,6.5,,,,,,,,,,,,,0.0,
1901-08-05,DURHAM,54.768,-1.586,Dry,Mild,Sunny,18.8,8.9,,,4.7,,,,,,,,,,,,,0.0,
1901-08-06,DURHAM,54.768,-1.586,Drizzle,Mild,Partially Overcast,16.8,10.9,,,1.5,,,,,,,,,,,,,1.7,
1901-08-07,DURHAM,54.768,-1.586,Drizzle,Mild,Partially Overcast,19.1,11.2,,,0.9,,,,,,,,,,,,,2.0,
1901-08-08,DURHAM,54.768,-1.586,Dry,Mild,Sunny,18.9,16.3,,,3.2,,,,,,,,,,,,,0.0,
1901-08-09,DURHAM,54.768,-1.586,Dry,Mild,Sunny,22.8,16.3,,,5.9,,,,,,,,,,,,,0.0,
1901-08-10,DURHAM,54.768,-1.586,Dry,Mild,Sunny,22.2,14.2,,,4.9,,,,,,,,,,,,,0.0,
1901-08-11,DURHAM,54.768,-1.586,Heavy Rain,Hot,Sunny,26.0,11.1,,,11.6,,,,,,,,,,,,,17.1,
1901-08-12,DURHAM,54.768,-1.586,Dry,Mild,Sunny,18.8,8.1,,,6.7,,,,,,,,,,,,,0.5,
1901-08-13,DURHAM,54.768,-1.586,Heavy Rain,Mild,Sunny,18.1,9.7,,,8.7,,,,,,,,,,,,,8.3,
1901-08-14,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,20.0,14.4,,,0.0,,,,,,,,,,,,,0.0,
1901-08-15,DURHAM,54.768,-1.586,Mild Rain,Mild,Partially Overcast,17.2,13.3,,,1.8,,,,,,,,,,,,,4.0,
1901-08-16,DURHAM,54.768,-1.586,Dry,Mild,Sunny,19.3,10.3,,,12.8,,,,,,,,,,,,,0.0,
1901-08-17,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,19.7,7.2,,,1.2,,,,,,,,,,,,,0.0,
1901-08-18,DURHAM,54.768,-1.586,Drizzle,Mild,Sunny,15.3,12.9,,,7.8,,,,,,,,,,,,,2.1,
1901-08-19,DURHAM,54.768,-1.586,Dry,Mild,Sunny,22.6,10.8,,,10.9,,,,,,,,,,,,,0.0,
1901-08-20,DURHAM,54.768,-1.586,Dry,Mild,Sunny,18.7,3.8,,,12.4,,,,,,,,,,,,,0.0,
1901-08-21,DURHAM,54.768,-1.586,Dry,Mild,Sunny,20.6,7.3,,,11.8,,,,,,,,,,,,,0.0,
1901-08-22,DURHAM,54.768,-1.586,Dry,Mild,Sunny,23.7,7.6,,,12.6,,,,,,,,,,,,,0.0,
1901-08-23,DURHAM,54.768,-1.586,Dry,Hot,Sunny,26.8,11.8,,,10.0,,,,,,,,,,,,,0.0,
1901-08-24,DURHAM,54.768,-1.586,Dry,Mild,Sunny,20.3,13.9,,,7.6,,,,,,,,,,,,,0.0,
1901-08-25,DURHAM,54.768,-1.586,Dry,Mild,Sunny,21.7,9.4,,,6.3,,,,,,,,,,,,,0.0,
1901-08-26,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,24.4,9.1,,,0.3,,,,,,,,,,,,,0.4,
1901-08-27,DURHAM,54.768,-1.586,Heavy Rain,Mild,Sunny,18.8,7.7,,,12.1,,,,,,,,,,,,,16.0,
1901-08-28,DURHAM,54.768,-1.586,Dry,Mild,Sunny,18.9,6.8,,,11.1,,,,,,,,,,,,,0.0,
1901-08-29,DURHAM,54.768,-1.586,Dry,Mild,Sunny,16.1,7.4,,,6.1,,,,,,,,,,,,,0.0,
1901-08-30,DURHAM,54.768,-1.586,Mild Rain,Mild,Partially Overcast,17.3,11.4,,,1.5,,,,,,,,,,,,,4.5,
1901-08-31,DURHAM,54.768,-1.586,Dry,Mild,Sunny,21.0,6.7,,,7.0,,,,,,,,,,,,,0.0,
1901-09-01,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,15.3,4.1,,,2.7,,,,,,,,,,,,,0.0,
1901-09-02,DURHAM,54.768,-1.586,Dry,Cool,Sunny,13.9,0.8,,,5.9,,,,,,,,,,,,,0.0,
1901-09-03,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,13.9,8.6,,,0.3,,,,,,,,,,,,,0.4,
1901-09-04,DURHAM,54.768,-1.586,Dry,Cool,Sunny,14.0,8.8,,,10.6,,,,,,,,,,,,,0.0,
1901-09-05,DURHAM,54.768,-1.586,Dry,Mild,Sunny,15.9,8.1,,,11.2,,,,,,,,,,,,,0.0,
1901-09-06,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,15.2,9.1,,,0.2,,,,,,,,,,,,,0.0,
1901-09-07,DURHAM,54.768,-1.586,Dry,Cool,Sunny,14.6,7.4,,,4.6,,,,,,,,,,,,,0.0,
1901-09-08,DURHAM,54.768,-1.586,Drizzle,Mild,Partially Overcast,16.7,10.3,,,0.1,,,,,,,,,,,,,1.0,
1901-09-09,DURHAM,54.768,-1.586,Heavy Rain,Mild,Sunny,16.8,12.9,,,3.6,,,,,,,,,,,,,11.4,
1901-09-10,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,19.8,9.6,,,1.5,,,,,,,,,,,,,0.0,
1901-09-11,DURHAM,54.768,-1.586,Dry,Mild,Sunny,18.1,10.7,,,7.0,,,,,,,,,,,,,0.4,
1901-09-12,DURHAM,54.768,-1.586,Dry,Mild,Sunny,17.7,9.1,,,7.6,,,,,,,,,,,,,0.9,
1901-09-13,DURHAM,54.768,-1.586,Dry,Mild,Sunny,16.8,7.3,,,6.2,,,,,,,,,,,,,0.0,
1901-09-14,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,17.2,10.5,,,1.2,,,,,,,,,,,,,0.0,
1901-09-15,DURHAM,54.768,-1.586,Dry,Cool,Sunny,14.9,8.0,,,8.3,,,,,,,,,,,,,0.0,
1901-09-16,DURHAM,54.768,-1.586,Dry,Mild,Sunny,15.8,6.2,,,6.9,,,,,,,,,,,,,0.0,
1901-09-17,DURHAM,54.768,-1.586,Drizzle,Mild,Partially Overcast,16.1,10.5,,,0.0,,,,,,,,,,,,,1.2,
1901-09-18,DURHAM,54.768,-1.586,Mild Rain,Mild,Sunny,15.4,7.8,,,7.8,,,,,,,,,,,,,2.6,
1901-09-19,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,16.4,9.3,,,0.0,,,,,,,,,,,,,0.0,
1901-09-20,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast,13.9,10.8,,,1.6,,,,,,,,,,,,,2.6,
1901-09-21,DURHAM,54.768,-1.586,Mild Rain,Mild,Partially Overcast,17.2,11.2,,,0.7,,,,,,,,,,,,,2.7,
1901-09-22,DURHAM,54.768,-1.586,Mild Rain,Mild,Sunny,15.8,10.6,,,7.0,,,,,,,,,,,,,4.1,
1901-09-23,DURHAM,54.768,-1.586,Drizzle,Mild,Partially Overcast,18.4,11.6,,,0.0,,,,,,,,,,,,,1.0,
1901-09-24,DURHAM,54.768,-1.586,Dry,Mild,Sunny,17.1,11.3,,,3.4,,,,,,,,,,,,,0.4,
1901-09-25,DURHAM,54.768,-1.586,Dry,Mild,Sunny,18.1,7.1,,,7.1,,,,,,,,,,,,,0.0,
1901-09-26,DURHAM,54.768,-1.586,Dry,Mild,Sunny,20.1,11.6,,,10.4,,,,,,,,,,,,,0.0,
1901-09-27,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,17.8,10.6,,,0.0,,,,,,,,,,,,,0.0,
1901-09-28,DURHAM,54.768,-1.586,Dry,Mild,Sunny,16.8,15.7,,,6.5,,,,,,,,,,,,,0.8,
1901-09-29,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,19.4,12.7,,,2.0,,,,,,,,,,,,,0.0,
1901-09-30,DURHAM,54.768,-1.586,Drizzle,Mild,Partially Overcast,16.8,11.0,,,0.0,,,,,,,,,,,,,1.1,
1901-10-01,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast,13.1,11.3,,,0.0,,,,,,,,,,,,,4.4,
1901-10-02,DURHAM,54.768,-1.586,Drizzle,Mild,Partially Overcast,16.3,11.8,,,0.0,,,,,,,,,,,,,1.5,
1901-10-03,DURHAM,54.768,-1.586,Drizzle,Mild,Sunny,15.9,9.3,,,4.7,,,,,,,,,,,,,1.8,
1901-10-04,DURHAM,54.768,-1.586,Mild Rain,Mild,Sunny,16.3,6.9,,,7.7,,,,,,,,,,,,,6.1,
1901-10-05,DURHAM,54.768,-1.586,Dry,Cool,Sunny,14.0,5.2,,,4.0,,,,,,,,,,,,,0.0,
1901-10-06,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast,15.0,5.2,,,2.8,,,,,,,,,,,,,4.8,
1901-10-07,DURHAM,54.768,-1.586,Dry,Cool,Sunny,11.3,3.9,,,8.9,,,,,,,,,,,,,0.0,
1901-10-08,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,10.8,3.7,,,0.6,,,,,,,,,,,,,0.0,
1901-10-09,DURHAM,54.768,-1.586,Mild Rain,Cool,Sunny,13.3,2.3,,,8.0,,,,,,,,,,,,,4.6,
1901-10-10,DURHAM,54.768,-1.586,Dry,Cool,Sunny,13.3,-0.8,,,5.1,,,,,,,,,,,,,0.0,
1901-10-11,DURHAM,54.768,-1.586,Dry,Cool,Sunny,15.0,3.8,,,6.4,,,,,,,,,,,,,0.4,
1901-10-12,DURHAM,54.768,-1.586,Drizzle,Cool,Partially Overcast,12.9,4.2,,,0.0,,,,,,,,,,,,,1.0,
1901-10-13,DURHAM,54.768,-1.586,Drizzle,Cool,Partially Overcast,13.0,7.2,,,0.0,,,,,,,,,,,,,1.9,
1901-10-14,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,11.2,5.7,,,2.2,,,,,,,,,,,,,0.5,
1901-10-15,DURHAM,54.768,-1.586,Dry,Cool,Sunny,11.1,1.1,,,3.7,,,,,,,,,,,,,0.0,
1901-10-16,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,11.3,4.2,,,2.5,,,,,,,,,,,,,0.0,
1901-10-17,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,14.7,5.8,,,1.8,,,,,,,,,,,,,0.6,
1901-10-18,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast,12.2,5.8,,,1.0,,,,,,,,,,,,,3.1,
1901-10-19,DURHAM,54.768,-1.586,Mild Rain,Cool,Sunny,12.1,3.4,,,8.0,,,,,,,,,,,,,3.3,
1901-10-20,DURHAM,54.768,-1.586,Dry,Cool,Sunny,12.0,2.6,,,6.6,,,,,,,,,,,,,0.0,
1901-10-21,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,12.7,0.2,,,0.0,,,,,,,,,,,,,0.0,
1901-10-22,DURHAM,54.768,-1.586,Heavy Rain,Cool,Partially Overcast,9.3,1.3,,,0.0,,,,,,,,,,,,,18.9,
1901-10-23,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,9.9,-1.1,,,2.2,,,,,,,,,,,,,0.0,
1901-10-24,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,9.9,1.6,,,0.0,,,,,,,,,,,,,0.0,
1901-10-25,DURHAM,54.768,-1.586,Drizzle,Cool,Sunny,9.1,1.7,,,4.8,,,,,,,,,,,,,1.4,
1901-10-26,DURHAM,54.768,-1.586,Dry,Cool,Sunny,11.0,-2.4,,,6.9,,,,,,,,,,,,,0.2,
1901-10-27,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast,11.2,2.9,,,0.3,,,,,,,,,,,,,4.0,
1901-10-28,DURHAM,54.768,-1.586,Drizzle,Cool,Partially Overcast,12.3,12.0,,,0.0,,,,,,,,,,,,,1.0,
1901-10-29,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast,14.4,7.4,,,0.0,,,,,,,,,,,,,4.6,
1901-10-30,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,14.4,6.3,,,0.0,,,,,,,,,,,,,0.5,
1901-10-31,DURHAM,54.768,-1.586,Dry,Cool,Sunny,8.0,7.2,,,5.6,,,,,,,,,,,,,0.0,
1901-11-01,DURHAM,54.768,-1.586,Dry,Cool,Sunny,10.6,6.5,,,6.6,,,,,,,,,,,,,0.0,
1901-11-02,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,10.6,-1.3,,,2.9,,,,,,,,,,,,,0.0,
1901-11-03,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,8.9,2.7,,,0.0,,,,,,,,,,,,,0.3,
1901-11-04,DURHAM,54.768,-1.586,Dry,Cool,Sunny,6.7,-2.6,,,4.4,,,,,,,,,,,,,0.0,
1901-11-05,DURHAM,54.768,-1.586,Dry,Cool,Sunny,7.4,-4.1,,,4.6,,,,,,,,,,,,,0.0,
1901-11-06,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,7.5,-2.8,,,0.0,,,,,,,,,,,,,0.4,
1901-11-07,DURHAM,54.768,-1.586,Dry,Cool,Sunny,9.8,4.1,,,5.4,,,,,,,,,,,,,0.0,
1901-11-08,DURHAM,54.768,-1.586,Dry,Cool,Sunny,10.5,5.4,,,4.6,,,,,,,,,,,,,0.0,
1901-11-09,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,11.1,8.0,,,0.0,,,,,,,,,,,,,0.6,
1901-11-10,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast,9.4,8.5,,,0.0,,,,,,,,,,,,,6.8,
1901-11-11,DURHAM,54.768,-1.586,Dry,Cool,Sunny,11.2,6.4,,,4.4,,,,,,,,,,,,,0.0,
1901-11-12,DURHAM,54.768,-1.586,Heavy Rain,Cool,Partially Overcast,11.1,2.9,,,0.0,,,,,,,,,,,,,13.0,
1901-11-13,DURHAM,54.768,-1.586,Heavy Rain,Cool,Partially Overcast,7.2,1.8,,,0.0,,,,,,,,,,,,,72.8,
1901-11-14,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,5.1,-1.1,,,1.9,,,,,,,,,,,,,0.9,
1901-11-15,DURHAM,54.768,-1.586,Dry,Cold,Sunny,2.3,-3.4,,,6.9,,,,,,,,,,,,,0.0,
1901-11-16,DURHAM,54.768,-1.586,Dry,Cold,Sunny,5.0,-4.9,,,6.2,,,,,,,,,,,,,0.0,
1901-11-17,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,5.4,0.4,,,2.1,,,,,,,,,,,,,0.0,
1901-11-18,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,7.7,6.3,,,0.0,,,,,,,,,,,,,0.0,
1901-11-19,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,10.0,9.1,,,0.8,,,,,,,,,,,,,0.0,
1901-11-20,DURHAM,54.768,-1.586,Heavy Rain,Cool,Partially Overcast,11.6,3.9,,,0.0,,,,,,,,,,,,,10.9,
1901-11-21,DURHAM,54.768,-1.586,Heavy Rain,Cool,Partially Overcast,12.1,4.4,,,1.3,,,,,,,,,,,,,19.4,
1901-11-22,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast,11.2,-0.3,,,1.4,,,,,,,,,,,,,3.0,
1901-11-23,DURHAM,54.768,-1.586,Drizzle,Cold,Sunny,4.6,-2.4,,,4.9,,,,,,,,,,,,,1.5,
1901-11-24,DURHAM,54.768,-1.586,Dry,Cold,Sunny,4.4,-4.3,,,3.9,,,,,,,,,,,,,0.0,
1901-11-25,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,4.6,0.7,,,0.6,,,,,,,,,,,,,0.0,
1901-11-26,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,8.5,2.6,,,0.0,,,,,,,,,,,,,0.3,
1901-11-27,DURHAM,54.768,-1.586,Dry,Cool,Sunny,8.2,5.1,,,4.5,,,,,,,,,,,,,0.0,
1901-11-28,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,9.8,1.2,,,1.7,,,,,,,,,,,,,0.0,
1901-11-29,DURHAM,54.768,-1.586,Dry,Cool,Sunny,6.2,1.0,,,4.7,,,,,,,,,,,,,0.0,
1901-11-30,DURHAM,54.768,-1.586,Dry,Cool,Sunny,9.0,6.7,,,4.2,,,,,,,,,,,,,0.0,
1901-12-01,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,11.0,8.2,,,0.0,,,,,,,,,,,,,0.0,
1901-12-02,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,10.2,6.7,,,2.0,,,,,,,,,,,,,0.0,
1901-12-03,DURHAM,54.768,-1.586,Dry,Cool,Sunny,10.6,0.3,,,5.4,,,,,,,,,,,,,0.0,
1901-12-04,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,7.8,-1.8,,,0.0,,,,,,,,,,,,,0.0,
1901-12-05,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,5.0,3.1,,,0.0,,,,,,,,,,,,,0.0,
1901-12-06,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,6.7,2.8,,,0.3,,,,,,,,,,,,,0.0,
1901-12-07,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,11.2,6.5,,,2.1,,,,,,,,,,,,,0.0,
1901-12-08,DURHAM,54.768,-1.586,Mild Rain,Cool,Sunny,12.2,2.4,,,5.0,,,,,,,,,,,,,3.4,
1901-12-09,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast,11.7,0.1,,,0.9,,,,,,,,,,,,,3.1,
1901-12-10,DURHAM,54.768,-1.586,Dry,Cold,Sunny,3.9,0.2,,,5.2,,,,,,,,,,,,,0.0,
1901-12-11,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,3.2,-0.4,,,1.9,,,,,,,,,,,,,0.0,
1901-12-12,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,4.4,-3.4,,,0.0,,,,,,,,,,,,,0.0,
1901-12-13,DURHAM,54.768,-1.586,Heavy Rain,Cold,Partially Overcast,3.9,1.7,,,0.0,,,,,,,,,,,,,8.0,
1901-12-14,DURHAM,54.768,-1.586,Heavy Rain,Cold,Partially Overcast,3.8,0.8,,,0.5,,,,,,,,,,,,,8.5,
1901-12-15,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,3.6,-2.8,,,0.2,,,,,,,,,,,,,0.5,
1901-12-16,DURHAM,54.768,-1.586,Drizzle,Cold,Partially Overcast,1.7,-1.2,,,0.0,,,,,,,,,,,,,1.6,
1901-12-17,DURHAM,54.768,-1.586,Dry,Freezing,Partially Overcast,0.0,-5.9,,,0.0,,,,,,,,,,,,,0.0,
1901-12-18,DURHAM,54.768,-1.586,Drizzle,Cold,Partially Overcast,4.6,-2.1,,,0.0,,,,,,,,,,,,,1.5,
1901-12-19,DURHAM,54.768,-1.586,Dry,Cold,Sunny,1.6,-2.1,,,4.5,,,,,,,,,,,,,0.5,
1901-12-20,DURHAM,54.768,-1.586,Mild Rain,Cold,Partially Overcast,1.2,-0.4,,,0.0,,,,,,,,,,,,,3.4,
1901-12-21,DURHAM,54.768,-1.586,Mild Rain,Cold,Partially Overcast,1.7,-4.1,,,0.4,,,,,,,,,,,,,4.7,
1901-12-22,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,2.8,-4.9,,,0.0,,,,,,,,,,,,,0.0,
1901-12-23,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,0.2,-4.8,,,0.0,,,,,,,,,,,,,0.0,
1901-12-24,DURHAM,54.768,-1.586,Mild Rain,Cold,Sunny,0.3,0.2,,,3.7,,,,,,,,,,,,,3.4,
1901-12-25,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,4.4,-1.1,,,0.0,,,,,,,,,,,,,0.0,
