src_id,station_name,station_file_name,historic_county,station_latitude,station_longitude,station_elevation,first_year,last_year,file_location_temp,file_location_weather,file_location_precip
792,WORTHING NO 2,worthing-no-2,west-sussex,50.814,-0.365,7,1961,1971,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\west-sussex\00792_worthing-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\west-sussex\00792_worthing-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\west-sussex\00792_worthing-no-2\qc-version-1
793,WORTHING,worthing,west-sussex,50.819,-0.355,2,1971,1993,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\west-sussex\00793_worthing\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\west-sussex\00793_worthing\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\west-sussex\00793_worthing\qc-version-1
795,SHOREHAM AIRPORT,shoreham-airport,west-sussex,50.836,-0.294,2,2001,2001,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\west-sussex\00795_shoreham-airport\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\west-sussex\00795_shoreham-airport\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\west-sussex\00795_shoreham-airport\qc-version-1
796,TOTTINGTON BARN,tottington-barn,west-sussex,50.88,-0.266,185,1991,1996,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\west-sussex\00796_tottington-barn\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\west-sussex\00796_tottington-barn\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\west-sussex\00796_tottington-barn\qc-version-1
797,BRIGHTON,brighton,east-sussex,50.821,-0.137,10,1961,1981,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\east-sussex\00797_brighton\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\east-sussex\00797_brighton\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\east-sussex\00797_brighton\qc-version-1
800,HURSTPIERPOINT NO 2,hurstpierpoint-no-2,west-sussex,50.942,-0.164,32,1976,1980,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\west-sussex\00800_hurstpierpoint-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\west-sussex\00800_hurstpierpoint-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\west-sussex\00800_hurstpierpoint-no-2\qc-version-1
801,BRIGHTON NO 2,brighton-no-2,east-sussex,50.825,-0.113,116,1985,1992,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\east-sussex\00801_brighton-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\east-sussex\00801_brighton-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\east-sussex\00801_brighton-no-2\qc-version-1
802,LOWER WILLINGDON,lower-willingdon,east-sussex,50.809,0.243,22,1991,1995,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\east-sussex\00802_lower-willingdon\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\east-sussex\00802_lower-willingdon\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\east-sussex\00802_lower-willingdon\qc-version-1
803,PLUMPTON,plumpton,east-sussex,50.906,-0.071,76,1965,2003,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\east-sussex\00803_plumpton\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\east-sussex\00803_plumpton\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\east-sussex\00803_plumpton\qc-version-1
804,WAKEHURST PLACE,wakehurst-place,west-sussex,51.068,-0.091,127,1966,1972,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\west-sussex\00804_wakehurst-place\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\west-sussex\00804_wakehurst-place\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\west-sussex\00804_wakehurst-place\qc-version-1
805,EAST GRINSTEAD NO 2,east-grinstead-no-2,west-sussex,51.116,-0.023,122,1961,1965,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\west-sussex\00805_east-grinstead-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\west-sussex\00805_east-grinstead-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\west-sussex\00805_east-grinstead-no-2\qc-version-1
806,SEAFORD,seaford,east-sussex,50.772,0.106,14,1961,1964,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\east-sussex\00806_seaford\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\east-sussex\00806_seaford\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\east-sussex\00806_seaford\qc-version-1
807,EAST HOATHLY,east-hoathly,east-sussex,50.909,0.145,38,1964,1992,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\east-sussex\00807_east-hoathly\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\east-sussex\00807_east-hoathly\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\east-sussex\00807_east-hoathly\qc-version-1
808,EASTBOURNE,eastbourne,east-sussex,50.759,0.283,15,1888,2021,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\east-sussex\00808_eastbourne\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\east-sussex\00808_eastbourne\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\east-sussex\00808_eastbourne\qc-version-1
809,EASTBOURNE COASTGUARD,eastbourne-coastguard,east-sussex,50.782,0.309,3,1962,1974,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\east-sussex\00809_eastbourne-coastguard\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\east-sussex\00809_eastbourne-coastguard\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\east-sussex\00809_eastbourne-coastguard\qc-version-1
810,HERSTMONCEUX,herstmonceux,east-sussex,50.865,0.336,18,1977,1992,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\east-sussex\00810_herstmonceux\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\east-sussex\00810_herstmonceux\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\east-sussex\00810_herstmonceux\qc-version-1
811,"HERSTMONCEUX, WEST END",herstmonceux-west-end,east-sussex,50.891,0.317,52,1992,1997,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\east-sussex\00811_herstmonceux-west-end\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\east-sussex\00811_herstmonceux-west-end\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\east-sussex\00811_herstmonceux-west-end\qc-version-1
812,BEXHILL,bexhill,east-sussex,50.838,0.464,4,1926,2012,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\east-sussex\00812_bexhill\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\east-sussex\00812_bexhill\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\east-sussex\00812_bexhill\qc-version-1
813,FAIRLIGHT NO 2,fairlight-no-2,east-sussex,50.871,0.644,145,1984,1986,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\east-sussex\00813_fairlight-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\east-sussex\00813_fairlight-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\east-sussex\00813_fairlight-no-2\qc-version-1
814,LIPHOOK,liphook,hampshire,51.08,-0.815,98,1984,1988,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\hampshire\00814_liphook\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\hampshire\00814_liphook\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\hampshire\00814_liphook\qc-version-1
815,SEDLESCOMBE,sedlescombe,east-sussex,50.94,0.526,52,1961,1962,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\east-sussex\00815_sedlescombe\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\east-sussex\00815_sedlescombe\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\east-sussex\00815_sedlescombe\qc-version-1
816,BREDE,brede,east-sussex,50.939,0.593,82,1988,2003,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\east-sussex\00816_brede\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\east-sussex\00816_brede\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\east-sussex\00816_brede\qc-version-1
817,BODIAM,bodiam,east-sussex,50.996,0.542,22,1961,1975,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\east-sussex\00817_bodiam\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\east-sussex\00817_bodiam\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\east-sussex\00817_bodiam\qc-version-1
818,HASTINGS,hastings,east-sussex,50.856,0.57,45,1961,2021,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\east-sussex\00818_hastings\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\east-sussex\00818_hastings\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\east-sussex\00818_hastings\qc-version-1
819,LAMBOURN,lambourn,berkshire,51.533,-1.49,192,1973,1996,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\berkshire\00819_lambourn\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\berkshire\00819_lambourn\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\berkshire\00819_lambourn\qc-version-1
820,LETCOMBE REGIS,letcombe-regis,oxfordshire,51.574,-1.453,107,1961,1984,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\oxfordshire\00820_letcombe-regis\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\oxfordshire\00820_letcombe-regis\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\oxfordshire\00820_letcombe-regis\qc-version-1
822,ABINGDON,abingdon,oxfordshire,51.689,-1.308,69,1964,1975,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\oxfordshire\00822_abingdon\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\oxfordshire\00822_abingdon\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\oxfordshire\00822_abingdon\qc-version-1
823,COMPTON,compton,berkshire,51.518,-1.253,103,1961,1969,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\berkshire\00823_compton\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\berkshire\00823_compton\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\berkshire\00823_compton\qc-version-1
824,WOOLHAMPTON,woolhampton,berkshire,51.409,-1.17,113,1961,1964,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\berkshire\00824_woolhampton\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\berkshire\00824_woolhampton\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\berkshire\00824_woolhampton\qc-version-1
825,WALLINGFORD,wallingford,oxfordshire,51.603,-1.113,47,1961,2021,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\oxfordshire\00825_wallingford\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\oxfordshire\00825_wallingford\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\oxfordshire\00825_wallingford\qc-version-1
17210,ALWEN,alwen,clwyd,53.062,-3.554,345,1961,2021,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\clwyd\17210_alwen\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\clwyd\17210_alwen\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\clwyd\17210_alwen\qc-version-1
827,"ARBORFIELD, NAT INST RES DAIRYING",arborfield-nat-inst-res-dairying,berkshire,51.41,-0.913,49,1980,1992,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\berkshire\00827_arborfield-nat-inst-res-dairying\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\berkshire\00827_arborfield-nat-inst-res-dairying\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\berkshire\00827_arborfield-nat-inst-res-dairying\qc-version-1
828,"SHINFIELD, NAT INST RES DAIRYING",shinfield-nat-inst-res-dairying,berkshire,51.41,-0.953,62,1975,1980,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\berkshire\00828_shinfield-nat-inst-res-dairying\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\berkshire\00828_shinfield-nat-inst-res-dairying\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\berkshire\00828_shinfield-nat-inst-res-dairying\qc-version-1
829,"SHINFIELD, DEPT AGRIC BOTANY",shinfield-dept-agric-botany,berkshire,51.412,-0.946,61,1961,1975,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\berkshire\00829_shinfield-dept-agric-botany\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\berkshire\00829_shinfield-dept-agric-botany\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\berkshire\00829_shinfield-dept-agric-botany\qc-version-1
830,"READING UNIVERSITY, WHITEKNIGHTS",reading-university-whiteknights,berkshire,51.441,-0.938,66,1968,2012,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\berkshire\00830_reading-university-whiteknights\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\berkshire\00830_reading-university-whiteknights\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\berkshire\00830_reading-university-whiteknights\qc-version-1
832,READING UNIVERSITY,reading-university,berkshire,51.45,-0.962,45,1961,1967,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\berkshire\00832_reading-university\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\berkshire\00832_reading-university\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\berkshire\00832_reading-university\qc-version-1
833,"READING, SEED TRIAL GROUNDS",reading-seed-trial-grounds,berkshire,51.458,-0.939,43,1961,1968,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\berkshire\00833_reading-seed-trial-grounds\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\berkshire\00833_reading-seed-trial-grounds\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\berkshire\00833_reading-seed-trial-grounds\qc-version-1
834,FINCHAMPSTEAD,finchampstead,berkshire,51.363,-0.862,65,1961,1973,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\berkshire\00834_finchampstead\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\berkshire\00834_finchampstead\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\berkshire\00834_finchampstead\qc-version-1
836,"HURLEY, RESEARCH INSTITUTE",hurley-research-institute,berkshire,51.539,-0.815,43,1961,1963,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\berkshire\00836_hurley-research-institute\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\berkshire\00836_hurley-research-institute\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\berkshire\00836_hurley-research-institute\qc-version-1
838,"BRACKNELL, BEAUFORT PARK",bracknell-beaufort-park,berkshire,51.39,-0.786,74,1971,1998,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\berkshire\00838_bracknell-beaufort-park\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\berkshire\00838_bracknell-beaufort-park\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\berkshire\00838_bracknell-beaufort-park\qc-version-1
839,BRACKNELL MET OFFICE HQ,bracknell-met-office-hq,berkshire,51.416,-0.745,74,1962,1971,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\berkshire\00839_bracknell-met-office-hq\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\berkshire\00839_bracknell-met-office-hq\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\berkshire\00839_bracknell-met-office-hq\qc-version-1
840,BOURNEMOUTH,bournemouth,dorset,50.727,-1.885,40,1914,1978,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\dorset\00840_bournemouth\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\dorset\00840_bournemouth\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\dorset\00840_bournemouth\qc-version-1
841,"BOURNEMOUTH, DORSET TECH COLLEGE",bournemouth-dorset-tech-college,dorset,50.742,-1.894,50,1978,1980,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\dorset\00841_bournemouth-dorset-tech-college\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\dorset\00841_bournemouth-dorset-tech-college\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\dorset\00841_bournemouth-dorset-tech-college\qc-version-1
842,HURN,hurn,dorset,50.779,-1.836,10,1957,1997,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\dorset\00842_hurn\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\dorset\00842_hurn\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\dorset\00842_hurn\qc-version-1
843,"BOURNEMOUTH, KINGS PARK",bournemouth-kings-park,dorset,50.734,-1.824,27,1982,2021,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\dorset\00843_bournemouth-kings-park\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\dorset\00843_bournemouth-kings-park\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\dorset\00843_bournemouth-kings-park\qc-version-1
844,IBSLEY,ibsley,hampshire,50.884,-1.772,27,1992,2018,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\hampshire\00844_ibsley\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\hampshire\00844_ibsley\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\hampshire\00844_ibsley\qc-version-1
845,CHRISTCHURCH,christchurch,dorset,50.744,-1.783,4,1961,2004,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\dorset\00845_christchurch\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\dorset\00845_christchurch\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\dorset\00845_christchurch\qc-version-1
846,EVERTON,everton,hampshire,50.742,-1.575,16,1961,2003,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\hampshire\00846_everton\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\hampshire\00846_everton\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\hampshire\00846_everton\qc-version-1
847,MIDDLE WALLOP,middle-wallop,hampshire,51.15,-1.57,90,1984,1997,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\hampshire\00847_middle-wallop\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\hampshire\00847_middle-wallop\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\hampshire\00847_middle-wallop\qc-version-1
848,"SOUTHAMPTON, MAYFLOWER PARK",southampton-mayflower-park,hampshire,50.899,-1.41,3,1970,1999,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\hampshire\00848_southampton-mayflower-park\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\hampshire\00848_southampton-mayflower-park\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\hampshire\00848_southampton-mayflower-park\qc-version-1
849,"SOUTHAMPTON, EAST PARK",southampton-east-park,hampshire,50.905,-1.405,20,1895,1969,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\hampshire\00849_southampton-east-park\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\hampshire\00849_southampton-east-park\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\hampshire\00849_southampton-east-park\qc-version-1
850,SOUTHAMPTON,southampton,hampshire,50.901,-1.404,19,1980,1996,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\hampshire\00850_southampton\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\hampshire\00850_southampton\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\hampshire\00850_southampton\qc-version-1
851,SPARSHOLT,sparsholt,hampshire,51.085,-1.392,113,1976,1992,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\hampshire\00851_sparsholt\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\hampshire\00851_sparsholt\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\hampshire\00851_sparsholt\qc-version-1
852,LECKFORD,leckford,hampshire,51.124,-1.441,117,1961,2012,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\hampshire\00852_leckford\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\hampshire\00852_leckford\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\hampshire\00852_leckford\qc-version-1
854,"SOUTHAMPTON, EASTLEIGH",southampton-eastleigh,hampshire,50.949,-1.362,11,1957,1961,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\hampshire\00854_southampton-eastleigh\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\hampshire\00854_southampton-eastleigh\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\hampshire\00854_southampton-eastleigh\qc-version-1
855,OTTERBOURNE W WKS,otterbourne-w-wks,hampshire,51.009,-1.335,34,1979,2011,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\hampshire\00855_otterbourne-w-wks\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\hampshire\00855_otterbourne-w-wks\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\hampshire\00855_otterbourne-w-wks\qc-version-1
856,WINCHESTER,winchester,hampshire,51.062,-1.324,82,1961,1978,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\hampshire\00856_winchester\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\hampshire\00856_winchester\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\hampshire\00856_winchester\qc-version-1
858,SOLENT,solent,hampshire,50.808,-1.211,9,1986,1987,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\hampshire\00858_solent\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\hampshire\00858_solent\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\hampshire\00858_solent\qc-version-1
859,MARTYR WORTHY,martyr-worthy,hampshire,51.103,-1.263,85,1961,1998,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\hampshire\00859_martyr-worthy\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\hampshire\00859_martyr-worthy\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\hampshire\00859_martyr-worthy\qc-version-1
