date,station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type
1912-06-05,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-06-06,GORDON CASTLE,57.621,-3.09,Heavy Rain,Cool,Partially Overcast
1912-06-07,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Partially Overcast
1912-06-08,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-06-09,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Sunny
1912-06-10,GORDON CASTLE,57.621,-3.09,Dry,Cool,Sunny
1912-06-11,GORDON CASTLE,57.621,-3.09,Drizzle,Mild,Partially Overcast
1912-06-12,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Sunny
1912-06-13,GORDON CASTLE,57.621,-3.09,Dry,Mild,Partially Overcast
1912-06-14,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Partially Overcast
1912-06-15,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-06-16,GORDON CASTLE,57.621,-3.09,Dry,Cool,Sunny
1912-06-17,GORDON CASTLE,57.621,-3.09,Dry,Cool,Sunny
1912-06-18,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Partially Overcast
1912-06-19,GORDON CASTLE,57.621,-3.09,Dry,Mild,Partially Overcast
1912-06-20,GORDON CASTLE,57.621,-3.09,Mild Rain,Mild,Partially Overcast
1912-06-21,GORDON CASTLE,57.621,-3.09,Drizzle,Mild,Partially Overcast
1912-06-22,GORDON CASTLE,57.621,-3.09,Drizzle,Mild,Partially Overcast
1912-06-23,GORDON CASTLE,57.621,-3.09,Dry,Mild,Sunny
1912-06-24,GORDON CASTLE,57.621,-3.09,Dry,Mild,Sunny
1912-06-25,GORDON CASTLE,57.621,-3.09,Dry,Mild,Partially Overcast
1912-06-26,GORDON CASTLE,57.621,-3.09,Dry,Mild,Sunny
1912-06-27,GORDON CASTLE,57.621,-3.09,Dry,Mild,Partially Overcast
1912-06-28,GORDON CASTLE,57.621,-3.09,Mild Rain,Mild,Partially Overcast
1912-06-29,GORDON CASTLE,57.621,-3.09,Dry,Mild,Partially Overcast
1912-06-30,GORDON CASTLE,57.621,-3.09,Drizzle,Mild,Partially Overcast
1912-07-01,GORDON CASTLE,57.621,-3.09,Heavy Rain,Mild,Partially Overcast
1912-07-02,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-07-03,GORDON CASTLE,57.621,-3.09,Dry,Cool,Sunny
1912-07-04,GORDON CASTLE,57.621,-3.09,Dry,Mild,Sunny
1912-07-05,GORDON CASTLE,57.621,-3.09,Dry,Mild,Sunny
1912-07-06,GORDON CASTLE,57.621,-3.09,Dry,Mild,Sunny
1912-07-07,GORDON CASTLE,57.621,-3.09,Dry,Mild,Sunny
1912-07-08,GORDON CASTLE,57.621,-3.09,Dry,Mild,Sunny
1912-07-09,GORDON CASTLE,57.621,-3.09,Dry,Mild,Sunny
1912-07-10,GORDON CASTLE,57.621,-3.09,Dry,Mild,Partially Overcast
1912-07-11,GORDON CASTLE,57.621,-3.09,Dry,Mild,Sunny
1912-07-12,GORDON CASTLE,57.621,-3.09,Mild Rain,Mild,Sunny
1912-07-13,GORDON CASTLE,57.621,-3.09,Mild Rain,Mild,Sunny
1912-07-14,GORDON CASTLE,57.621,-3.09,Dry,Mild,Sunny
1912-07-15,GORDON CASTLE,57.621,-3.09,Dry,Mild,Sunny
1912-07-16,GORDON CASTLE,57.621,-3.09,Dry,Mild,Partially Overcast
1912-07-17,GORDON CASTLE,57.621,-3.09,Dry,Mild,Partially Overcast
1912-07-18,GORDON CASTLE,57.621,-3.09,Dry,Mild,Partially Overcast
1912-07-19,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-07-20,GORDON CASTLE,57.621,-3.09,Dry,Cool,Sunny
1912-07-21,GORDON CASTLE,57.621,-3.09,Dry,Mild,Partially Overcast
1912-07-22,GORDON CASTLE,57.621,-3.09,Dry,Mild,Partially Overcast
1912-07-23,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-07-24,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-07-25,GORDON CASTLE,57.621,-3.09,Drizzle,Mild,Partially Overcast
1912-07-26,GORDON CASTLE,57.621,-3.09,Mild Rain,Mild,Partially Overcast
1912-07-27,GORDON CASTLE,57.621,-3.09,Heavy Rain,Mild,Sunny
1912-07-28,GORDON CASTLE,57.621,-3.09,Mild Rain,Mild,Partially Overcast
1912-07-29,GORDON CASTLE,57.621,-3.09,Mild Rain,Mild,Partially Overcast
1912-07-30,GORDON CASTLE,57.621,-3.09,Dry,Mild,Partially Overcast
1912-07-31,GORDON CASTLE,57.621,-3.09,Dry,Mild,Partially Overcast
1912-08-01,GORDON CASTLE,57.621,-3.09,Drizzle,Mild,Partially Overcast
1912-08-02,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Sunny
1912-08-03,GORDON CASTLE,57.621,-3.09,Dry,Cool,Sunny
1912-08-04,GORDON CASTLE,57.621,-3.09,Dry,Mild,Partially Overcast
1912-08-05,GORDON CASTLE,57.621,-3.09,Heavy Rain,Cool,Partially Overcast
1912-08-06,GORDON CASTLE,57.621,-3.09,Dry,Mild,Sunny
1912-08-07,GORDON CASTLE,57.621,-3.09,Dry,Mild,Partially Overcast
1912-08-08,GORDON CASTLE,57.621,-3.09,Mild Rain,Mild,Partially Overcast
1912-08-09,GORDON CASTLE,57.621,-3.09,Heavy Rain,Cool,Partially Overcast
1912-08-10,GORDON CASTLE,57.621,-3.09,Heavy Rain,Cool,Partially Overcast
1912-08-11,GORDON CASTLE,57.621,-3.09,Dry,Cool,Sunny
1912-08-12,GORDON CASTLE,57.621,-3.09,Dry,Mild,Partially Overcast
1912-08-13,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Partially Overcast
1912-08-14,GORDON CASTLE,57.621,-3.09,Heavy Rain,Cool,Partially Overcast
1912-08-15,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Partially Overcast
1912-08-16,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-08-17,GORDON CASTLE,57.621,-3.09,Dry,Mild,Partially Overcast
1912-08-18,GORDON CASTLE,57.621,-3.09,Mild Rain,Mild,Sunny
1912-08-19,GORDON CASTLE,57.621,-3.09,Mild Rain,Mild,Partially Overcast
1912-08-20,GORDON CASTLE,57.621,-3.09,Heavy Rain,Cool,Partially Overcast
1912-08-21,GORDON CASTLE,57.621,-3.09,Heavy Rain,Cool,Partially Overcast
1912-08-22,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1912-08-23,GORDON CASTLE,57.621,-3.09,Dry,Cool,Sunny
1912-08-24,GORDON CASTLE,57.621,-3.09,Dry,Cool,Sunny
1912-08-25,GORDON CASTLE,57.621,-3.09,Dry,Mild,Sunny
1912-08-26,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Sunny
1912-08-27,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-08-28,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-08-29,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-08-30,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Partially Overcast
1912-08-31,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Sunny
1912-09-01,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Sunny
1912-09-02,GORDON CASTLE,57.621,-3.09,Dry,Cool,Sunny
1912-09-03,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-09-04,GORDON CASTLE,57.621,-3.09,Heavy Rain,Cool,Sunny
1912-09-05,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Partially Overcast
1912-09-06,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Partially Overcast
1912-09-07,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1912-09-08,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Partially Overcast
1912-09-09,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-09-10,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1912-09-11,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-09-12,GORDON CASTLE,57.621,-3.09,Dry,Cool,Sunny
1912-09-13,GORDON CASTLE,57.621,-3.09,Dry,Mild,Partially Overcast
1912-09-14,GORDON CASTLE,57.621,-3.09,Dry,Mild,Partially Overcast
1912-09-15,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1912-09-16,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-09-17,GORDON CASTLE,57.621,-3.09,Dry,Mild,Partially Overcast
1912-09-18,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Partially Overcast
1912-09-19,GORDON CASTLE,57.621,-3.09,Dry,Cool,Sunny
1912-09-20,GORDON CASTLE,57.621,-3.09,Dry,Mild,Partially Overcast
1912-09-21,GORDON CASTLE,57.621,-3.09,Dry,Mild,Sunny
1912-09-22,GORDON CASTLE,57.621,-3.09,Dry,Mild,Sunny
1912-09-23,GORDON CASTLE,57.621,-3.09,Dry,Mild,Sunny
1912-09-24,GORDON CASTLE,57.621,-3.09,Dry,Mild,Sunny
1912-09-25,GORDON CASTLE,57.621,-3.09,Dry,Mild,Partially Overcast
1912-09-26,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-09-27,GORDON CASTLE,57.621,-3.09,Dry,Cool,Sunny
1912-09-28,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-09-29,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-09-30,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-10-01,GORDON CASTLE,57.621,-3.09,Heavy Rain,Cool,Partially Overcast
1912-10-02,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Sunny
1912-10-03,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-10-04,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Sunny
1912-10-05,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-10-06,GORDON CASTLE,57.621,-3.09,Dry,Cool,Sunny
1912-10-07,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-10-08,GORDON CASTLE,57.621,-3.09,Dry,Mild,Sunny
1912-10-09,GORDON CASTLE,57.621,-3.09,Dry,Mild,Partially Overcast
1912-10-10,GORDON CASTLE,57.621,-3.09,Dry,Cool,Sunny
1912-10-11,GORDON CASTLE,57.621,-3.09,Dry,Mild,Partially Overcast
1912-10-12,GORDON CASTLE,57.621,-3.09,Dry,Cool,Sunny
1912-10-13,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-10-14,GORDON CASTLE,57.621,-3.09,Mild Rain,Mild,Partially Overcast
1912-10-15,GORDON CASTLE,57.621,-3.09,Mild Rain,Mild,Partially Overcast
1912-10-16,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1912-10-17,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Partially Overcast
1912-10-18,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-10-19,GORDON CASTLE,57.621,-3.09,Drizzle,Mild,Sunny
1912-10-20,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-10-21,GORDON CASTLE,57.621,-3.09,Dry,Cool,Sunny
1912-10-22,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1912-10-23,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Partially Overcast
1912-10-24,GORDON CASTLE,57.621,-3.09,Heavy Rain,Cool,Partially Overcast
1912-10-25,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Partially Overcast
1912-10-26,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Sunny
1912-10-27,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Partially Overcast
1912-10-28,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Sunny
1912-10-29,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1912-10-30,GORDON CASTLE,57.621,-3.09,Heavy Rain,Cool,Partially Overcast
1912-10-31,GORDON CASTLE,57.621,-3.09,Heavy Rain,Cool,Partially Overcast
1912-11-01,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1912-11-02,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Partially Overcast
1912-11-03,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1912-11-04,GORDON CASTLE,57.621,-3.09,Mild Rain,Cold,Partially Overcast
1912-11-05,GORDON CASTLE,57.621,-3.09,Heavy Rain,Cool,Partially Overcast
1912-11-06,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Sunny
1912-11-07,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-11-08,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1912-11-09,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-11-10,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1912-11-11,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Partially Overcast
1912-11-12,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Partially Overcast
1912-11-13,GORDON CASTLE,57.621,-3.09,Heavy Rain,Cool,Partially Overcast
1912-11-14,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Partially Overcast
1912-11-15,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1912-11-16,GORDON CASTLE,57.621,-3.09,Dry,Cool,Sunny
1912-11-17,GORDON CASTLE,57.621,-3.09,Dry,Cool,Sunny
1912-11-18,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-11-19,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-11-20,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1912-11-21,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1912-11-22,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-11-23,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-11-24,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1912-11-25,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1912-11-26,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
