date,station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,cs_24hr_sun_dur,wmo_24hr_sun_dur,conc_state_id,lying_snow_flag,snow_depth,frsh_snw_amt,snow_day_id,hail_day_id,thunder_day_flag,gale_day_flag,frsh_mnt_snwfall_flag,drv_24hr_sun_dur,lying_snow_ht,prcp_amt
2020-03-29,DENVER,52.583,0.346,Dry,Cool,Sunny,10.6,2.2,0.8,,6.1,,,,,,,,9.0,9.0,,,,0.6
2020-03-30,DENVER,52.583,0.346,Dry,Cool,Sunny,7.6,0.5,-3.2,,4.6,,,,,,,,9.0,9.0,,,,0.0
2020-03-31,DENVER,52.583,0.346,Dry,Cool,Sunny,10.0,1.1,-3.1,,10.1,,,,,,,,9.0,9.0,,,,0.0
2020-04-01,DENVER,52.583,0.346,Dry,Cool,Partially Overcast,11.1,-1.6,,,0.0,,,,,,,,9.0,9.0,,,,0.0
2020-04-02,DENVER,52.583,0.346,Dry,Cool,Sunny,8.7,1.5,-3.4,,3.8,,,,,,,,9.0,9.0,,,,0.0
2020-04-03,DENVER,52.583,0.346,Dry,Cool,Partially Overcast,13.2,3.0,-1.4,,0.9,,,,,,,,9.0,9.0,,,,0.0
2020-04-04,DENVER,52.583,0.346,Dry,Cool,Sunny,12.6,1.5,-1.5,,7.2,,,,,,,,9.0,9.0,,,,0.0
2020-04-05,DENVER,52.583,0.346,Dry,Mild,Sunny,16.7,5.6,,,9.6,,,,,,,,9.0,9.0,,,,0.0
2020-04-06,DENVER,52.583,0.346,Dry,Mild,Sunny,19.0,11.2,,,3.9,,,,,,,,9.0,9.0,,,,0.0
2020-04-07,DENVER,52.583,0.346,Dry,Mild,Sunny,18.4,0.5,,,10.5,,,,,,,,9.0,9.0,,,,0.0
2020-04-08,DENVER,52.583,0.346,Dry,Mild,Sunny,19.3,5.1,-1.5,,6.5,,,,,,,,9.0,9.0,,,,0.0
2020-04-09,DENVER,52.583,0.346,Dry,Mild,Sunny,22.6,7.2,1.9,,8.0,,,,,,,,9.0,9.0,,,,0.0
2020-04-10,DENVER,52.583,0.346,Dry,Mild,Sunny,21.7,6.6,3.4,,7.7,,,,,,,,9.0,9.0,,,,0.0
2020-04-11,DENVER,52.583,0.346,Dry,Mild,Sunny,21.4,5.9,-0.1,,7.2,,,,,,,,9.0,9.0,,,,0.0
2020-04-12,DENVER,52.583,0.346,Dry,Mild,Sunny,24.2,6.8,2.6,,8.3,,,,,,,,9.0,9.0,,,,0.0
2020-04-13,DENVER,52.583,0.346,Dry,Mild,Partially Overcast,22.8,6.0,3.0,,2.2,,,,,,,,9.0,9.0,,,,0.9
2020-04-14,DENVER,52.583,0.346,Dry,Cool,Sunny,10.3,4.2,0.9,,8.9,,,,,,,,9.0,9.0,,,,0.0
2020-04-15,DENVER,52.583,0.346,Dry,Cool,Sunny,13.2,0.8,-3.2,,12.1,,,,,,,,9.0,9.0,,,,0.0
2020-04-16,DENVER,52.583,0.346,Dry,Mild,Sunny,18.2,2.6,,,10.8,,,,,,,,9.0,9.0,,,,0.0
2020-04-17,DENVER,52.583,0.346,Dry,Mild,Sunny,20.4,7.3,4.6,,7.7,,,,,,,,9.0,9.0,,,,0.0
2020-04-18,DENVER,52.583,0.346,Drizzle,Cool,Partially Overcast,14.4,5.1,3.6,,2.0,,,,,,,,9.0,9.0,,,,1.9
2020-04-19,DENVER,52.583,0.346,Dry,Cool,Sunny,13.4,4.2,0.2,,11.8,,,,,,,,9.0,9.0,,,,0.0
2020-04-20,DENVER,52.583,0.346,Dry,Mild,Sunny,16.2,4.7,0.0,,12.7,,,,,,,,9.0,9.0,,,,0.0
2020-04-21,DENVER,52.583,0.346,Dry,Mild,Sunny,16.4,7.0,1.9,,12.7,,,,,,,,9.0,9.0,,,,0.0
2020-04-22,DENVER,52.583,0.346,Dry,Mild,Sunny,17.5,7.9,,,12.3,,,,,,,,9.0,9.0,,,,0.0
2020-04-23,DENVER,52.583,0.346,Dry,Mild,Sunny,20.0,4.9,1.0,,10.5,,,,,,,,9.0,9.0,,,,0.0
2020-04-24,DENVER,52.583,0.346,Dry,Mild,Sunny,20.0,6.3,2.8,,11.8,,,,,,,,9.0,9.0,,,,0.0
2020-04-25,DENVER,52.583,0.346,Dry,Mild,Sunny,16.8,5.3,1.0,,7.8,,,,,,,,9.0,9.0,,,,0.0
2020-04-26,DENVER,52.583,0.346,Dry,Mild,Sunny,16.8,3.9,0.1,,11.3,,,,,,,,9.0,9.0,,,,0.0
2020-04-27,DENVER,52.583,0.346,Dry,Mild,Sunny,21.0,7.0,1.9,,3.3,,,,,,,,9.0,9.0,,,,0.0
2020-04-28,DENVER,52.583,0.346,Drizzle,Cool,Partially Overcast,14.3,7.5,7.0,,0.0,,,,,,,,9.0,9.0,,,,1.7
2020-04-29,DENVER,52.583,0.346,Heavy Rain,Cool,Partially Overcast,8.7,6.3,6.4,,0.7,,,,,,,,9.0,9.0,,,,9.4
2020-04-30,DENVER,52.583,0.346,Mild Rain,Cool,Partially Overcast,12.6,6.6,3.8,,2.4,,,,,,,,9.0,9.0,,,,3.2
2020-05-01,DENVER,52.583,0.346,Mild Rain,Cool,Sunny,12.0,5.7,4.0,,7.3,,,,,,,,9.0,9.0,,,,6.4
2020-05-02,DENVER,52.583,0.346,Dry,Cool,Sunny,14.9,5.4,2.1,,10.5,,,,,,,,9.0,9.0,,,,0.0
2020-05-03,DENVER,52.583,0.346,Dry,Mild,Partially Overcast,16.8,6.4,0.0,,0.2,,,,,,,,9.0,9.0,,,,0.0
2020-05-04,DENVER,52.583,0.346,Dry,Mild,Partially Overcast,16.6,7.2,4.7,,1.9,,,,,,,,9.0,9.0,,,,0.0
2020-05-05,DENVER,52.583,0.346,Dry,Mild,Sunny,15.5,3.8,-2.0,,13.2,,,,,,,,9.0,9.0,,,,0.0
2020-05-06,DENVER,52.583,0.346,Dry,Mild,Sunny,15.1,1.0,-3.0,,12.6,,,,,,,,9.0,9.0,,,,0.0
2020-05-07,DENVER,52.583,0.346,Dry,Mild,Sunny,18.4,4.0,,,13.0,,,,,,,,9.0,9.0,,,,0.0
2020-05-08,DENVER,52.583,0.346,Dry,Mild,Sunny,22.1,8.3,,,7.0,,,,,,,,9.0,9.0,,,,0.0
2020-05-09,DENVER,52.583,0.346,Dry,Mild,Sunny,24.5,9.9,,,8.1,,,,,,,,9.0,9.0,,,,0.0
2020-05-10,DENVER,52.583,0.346,Dry,Mild,Partially Overcast,24.3,9.1,,,0.0,,,,,,,,9.0,9.0,,,,0.0
2020-05-11,DENVER,52.583,0.346,Dry,Cool,Sunny,11.4,6.0,,,10.7,,,,,,,,9.0,9.0,,,,0.1
2020-05-12,DENVER,52.583,0.346,Dry,Cool,Sunny,11.0,0.5,,,6.1,,,,,,,,9.0,9.0,,,,0.0
2020-05-13,DENVER,52.583,0.346,Dry,Cool,Sunny,13.1,5.0,-0.1,,7.9,,,,,,,,9.0,9.0,,,,0.0
2020-05-14,DENVER,52.583,0.346,Dry,Cool,Sunny,11.3,1.9,,,11.2,,,,,,,,9.0,9.0,,,,0.0
2020-05-15,DENVER,52.583,0.346,Dry,Cool,Sunny,12.7,0.6,,,12.4,,,,,,,,9.0,9.0,,,,0.0
2020-05-16,DENVER,52.583,0.346,Dry,Mild,Partially Overcast,17.6,4.0,,,2.3,,,,,,,,9.0,9.0,,,,0.0
2020-05-17,DENVER,52.583,0.346,Dry,Mild,Sunny,15.5,5.2,,,11.2,,,,,,,,9.0,9.0,,,,0.0
2020-05-18,DENVER,52.583,0.346,Dry,Mild,Sunny,20.2,9.1,,,8.2,,,,,,,,9.0,9.0,,,,0.0
2020-05-19,DENVER,52.583,0.346,Dry,Mild,Sunny,21.5,12.0,,,8.7,,,,,,,,9.0,9.0,,,,0.2
2020-05-20,DENVER,52.583,0.346,Dry,Mild,Sunny,24.9,11.6,,,13.0,,,,,,,,9.0,9.0,,,,0.0
2020-05-21,DENVER,52.583,0.346,Dry,Hot,Sunny,27.3,12.6,,,11.3,,,,,,,,9.0,9.0,,,,0.0
2020-05-22,DENVER,52.583,0.346,Dry,Hot,Sunny,25.9,16.6,12.2,,8.4,,,,,,,,9.0,9.0,,,,0.0
2020-05-23,DENVER,52.583,0.346,Dry,Mild,Sunny,20.9,9.1,6.9,,8.0,,,,,,,,9.0,9.0,,,,0.0
2020-05-24,DENVER,52.583,0.346,Dry,Mild,Sunny,18.6,10.9,9.4,,3.8,,,,,,,,9.0,9.0,,,,0.0
2020-05-25,DENVER,52.583,0.346,Dry,Mild,Sunny,19.0,7.2,2.6,,13.5,,,,,,,,9.0,9.0,,,,0.0
2020-05-26,DENVER,52.583,0.346,Dry,Mild,Sunny,24.6,8.7,,,11.7,,,,,,,,9.0,9.0,,,,0.0
2020-05-27,DENVER,52.583,0.346,Dry,Mild,Sunny,24.0,13.1,,,6.2,,,,,,,,9.0,9.0,,,,0.0
2020-05-28,DENVER,52.583,0.346,Dry,Mild,Sunny,23.8,7.6,,,13.8,,,,,,,,9.0,9.0,,,,0.0
2020-05-29,DENVER,52.583,0.346,Dry,Mild,Sunny,22.7,7.6,2.6,,14.4,,,,,,,,9.0,9.0,,,,0.0
2020-05-30,DENVER,52.583,0.346,Dry,Mild,Sunny,23.2,7.7,3.4,,14.4,,,,,,,,9.0,9.0,,,,0.0
2020-05-31,DENVER,52.583,0.346,Dry,Mild,Sunny,24.4,9.5,5.1,,14.2,,,,,,,,9.0,9.0,,,,0.0
2020-06-01,DENVER,52.583,0.346,Dry,Mild,Sunny,24.5,10.6,2.4,,14.8,,,,,,,,9.0,9.0,,,,0.0
2020-06-02,DENVER,52.583,0.346,Dry,Hot,Sunny,25.6,8.4,4.5,,10.8,,,,,,,,9.0,9.0,,,,0.0
2020-06-03,DENVER,52.583,0.346,Dry,Mild,Partially Overcast,21.7,11.2,7.0,,0.0,,,,,,,,9.0,9.0,,,,0.0
2020-06-04,DENVER,52.583,0.346,Dry,Mild,Partially Overcast,15.5,9.5,9.4,,0.9,,,,,,,,9.0,9.0,,,,0.4
2020-06-05,DENVER,52.583,0.346,Mild Rain,Cool,Sunny,14.2,7.8,6.9,,4.4,,,,,,,,9.0,9.0,,,,5.4
2020-06-06,DENVER,52.583,0.346,Mild Rain,Cool,Partially Overcast,13.9,5.8,3.0,,2.6,,,,,,,,9.0,9.0,,,,3.3
2020-06-07,DENVER,52.583,0.346,Heavy Rain,Mild,Partially Overcast,15.5,5.4,1.2,,0.0,,,,,,,,9.0,9.0,,,,9.1
2020-06-08,DENVER,52.583,0.346,Drizzle,Cool,Partially Overcast,14.1,9.4,9.0,,2.8,,,,,,,,9.0,9.0,,,,1.0
2020-06-09,DENVER,52.583,0.346,Dry,Cool,Sunny,13.6,4.7,-0.8,,11.8,,,,,,,,9.0,9.0,,,,0.0
2020-06-10,DENVER,52.583,0.346,Drizzle,Mild,Partially Overcast,17.4,10.2,9.4,,0.0,,,,,,,,9.0,9.0,,,,2.3
2020-06-11,DENVER,52.583,0.346,Mild Rain,Cool,Sunny,14.7,10.1,9.3,,3.1,,,,,,,,9.0,9.0,,,,7.1
2020-06-12,DENVER,52.583,0.346,Mild Rain,Mild,Partially Overcast,20.0,12.4,12.5,,0.0,,,,,,,,9.0,9.0,,,,3.0
2020-06-13,DENVER,52.583,0.346,Dry,Mild,Sunny,21.1,13.6,12.1,,12.0,,,,,,,,9.0,9.0,,,,0.0
2020-06-14,DENVER,52.583,0.346,Dry,Mild,Sunny,24.2,12.0,8.1,,6.4,,,,,,,,9.0,9.0,,,,0.0
2020-06-15,DENVER,52.583,0.346,Dry,Mild,Sunny,24.7,12.8,,,6.9,,,,,,,,9.0,9.0,,,,0.0
2020-06-16,DENVER,52.583,0.346,Dry,Mild,Sunny,23.1,12.2,10.6,,5.8,,,,,,,,9.0,9.0,,,,0.6
2020-06-17,DENVER,52.583,0.346,Dry,Mild,Sunny,24.6,12.4,9.4,,4.2,,,,,,,,9.0,9.0,,,,0.8
2020-06-18,DENVER,52.583,0.346,Heavy Rain,Mild,Sunny,24.2,13.0,11.3,,5.4,,,,,,,,9.0,9.0,,,,91.3
2020-06-19,DENVER,52.583,0.346,Dry,Mild,Sunny,20.0,11.9,9.7,,3.9,,,,,,,,9.0,9.0,,,,0.0
2020-06-20,DENVER,52.583,0.346,Drizzle,Mild,Sunny,19.9,9.6,8.0,,7.9,,,,,,,,9.0,9.0,,,,1.4
2020-06-21,DENVER,52.583,0.346,Drizzle,Mild,Sunny,22.5,13.1,11.8,,6.9,,,,,,,,9.0,9.0,,,,1.9
2020-06-22,DENVER,52.583,0.346,Dry,Mild,Sunny,21.4,8.2,6.7,,13.6,,,,,,,,9.0,9.0,,,,0.0
2020-06-23,DENVER,52.583,0.346,Dry,Mild,Sunny,23.5,11.3,10.0,,13.7,,,,,,,,9.0,9.0,,,,0.0
2020-06-24,DENVER,52.583,0.346,Dry,Hot,Sunny,26.4,13.5,11.4,,14.4,,,,,,,,9.0,9.0,,,,0.0
2020-06-25,DENVER,52.583,0.346,Dry,Hot,Sunny,29.3,16.3,13.4,,14.2,,,,,,,,9.0,9.0,,,,0.0
2020-06-26,DENVER,52.583,0.346,Dry,Hot,Sunny,29.2,15.5,,,5.6,,,,,,,,9.0,9.0,,,,0.0
2020-06-27,DENVER,52.583,0.346,Heavy Rain,Hot,Sunny,29.8,13.8,,,4.1,,,,,,,,9.0,9.0,,,,10.6
2020-06-28,DENVER,52.583,0.346,Mild Rain,Mild,Sunny,21.1,10.5,,,8.8,,,,,,,,9.0,9.0,,,,3.1
2020-06-29,DENVER,52.583,0.346,Dry,Mild,Partially Overcast,19.9,11.0,,,0.3,,,,,,,,9.0,9.0,,,,0.2
2020-06-30,DENVER,52.583,0.346,Dry,Mild,Sunny,17.0,13.0,11.5,,3.9,,,,,,,,9.0,9.0,,,,0.0
2020-07-01,DENVER,52.583,0.346,Dry,Mild,Partially Overcast,20.9,14.6,12.6,,1.8,,,,,,,,9.0,9.0,,,,0.0
2020-07-02,DENVER,52.583,0.346,Drizzle,Mild,Sunny,20.4,11.5,9.2,,5.4,,,,,,,,9.0,9.0,,,,1.5
2020-07-03,DENVER,52.583,0.346,Dry,Mild,Sunny,18.7,10.5,8.0,,3.2,,,,,,,,9.0,9.0,,,,0.0
2020-07-04,DENVER,52.583,0.346,Dry,Mild,Partially Overcast,19.5,14.5,14.0,,0.1,,,,,,,,9.0,9.0,,,,0.5
2020-07-05,DENVER,52.583,0.346,Dry,Mild,Sunny,20.0,17.3,16.1,,10.7,,,,,,,,9.0,9.0,,,,0.0
2020-07-06,DENVER,52.583,0.346,Dry,Mild,Sunny,20.0,10.8,8.2,,4.7,,,,,,,,9.0,9.0,,,,0.0
2020-07-07,DENVER,52.583,0.346,Dry,Mild,Partially Overcast,18.9,6.6,4.4,,0.8,,,,,,,,9.0,9.0,,,,0.0
2020-07-08,DENVER,52.583,0.346,Heavy Rain,Mild,Partially Overcast,17.8,11.9,11.1,,0.0,,,,,,,,9.0,9.0,,,,10.9
2020-07-09,DENVER,52.583,0.346,Mild Rain,Mild,Partially Overcast,17.7,13.8,14.3,,0.8,,,,,,,,9.0,9.0,,,,7.2
2020-07-10,DENVER,52.583,0.346,Mild Rain,Mild,Sunny,17.8,11.5,11.9,,4.5,,,,,,,,9.0,9.0,,,,4.2
2020-07-11,DENVER,52.583,0.346,Dry,Mild,Sunny,18.0,8.4,6.1,,5.6,,,,,,,,9.0,9.0,,,,0.0
2020-07-12,DENVER,52.583,0.346,Dry,Mild,Sunny,18.7,8.1,3.8,,12.5,,,,,,,,9.0,9.0,,,,0.0
2020-07-13,DENVER,52.583,0.346,Dry,Mild,Partially Overcast,22.8,10.0,,,2.0,,,,,,,,9.0,9.0,,,,0.2
2020-07-14,DENVER,52.583,0.346,Mild Rain,Mild,Partially Overcast,23.1,15.0,15.1,,1.7,,,,,,,,9.0,9.0,,,,3.7
2020-07-15,DENVER,52.583,0.346,Dry,Mild,Partially Overcast,18.9,8.9,7.0,,2.3,,,,,,,,9.0,9.0,,,,0.0
2020-07-16,DENVER,52.583,0.346,Dry,Mild,Partially Overcast,17.1,14.0,13.8,,0.5,,,,,,,,9.0,9.0,,,,0.0
2020-07-17,DENVER,52.583,0.346,Dry,Mild,Sunny,21.5,14.5,10.1,,10.4,,,,,,,,9.0,9.0,,,,0.0
2020-07-18,DENVER,52.583,0.346,Dry,Hot,Partially Overcast,26.0,10.4,10.4,,2.8,,,,,,,,9.0,9.0,,,,0.0
2020-07-19,DENVER,52.583,0.346,Heavy Rain,Mild,Sunny,22.6,13.2,13.2,,8.8,,,,,,,,9.0,9.0,,,,12.0
2020-07-20,DENVER,52.583,0.346,Dry,Mild,Sunny,19.8,6.0,6.0,,9.5,,,,,,,,9.0,9.0,,,,0.0
2020-07-21,DENVER,52.583,0.346,Dry,Mild,Sunny,18.9,2.6,2.6,,5.3,,,,,,,,9.0,9.0,,,,0.0
2020-07-22,DENVER,52.583,0.346,Dry,Mild,Sunny,19.2,10.0,10.0,,4.3,,,,,,,,9.0,9.0,,,,0.0
2020-07-23,DENVER,52.583,0.346,Dry,Mild,Partially Overcast,24.4,9.2,9.2,,2.9,,,,,,,,9.0,9.0,,,,0.0
2020-07-24,DENVER,52.583,0.346,Dry,Mild,Partially Overcast,23.1,11.1,11.1,,3.0,,,,,,,,9.0,9.0,,,,0.0
2020-07-25,DENVER,52.583,0.346,Dry,Mild,Partially Overcast,23.6,14.5,14.5,,2.1,,,,,,,,9.0,9.0,,,,0.9
2020-07-26,DENVER,52.583,0.346,Heavy Rain,Mild,Sunny,23.1,7.5,7.5,,8.6,,,,,,,,9.0,9.0,,,,15.2
2020-07-27,DENVER,52.583,0.346,Mild Rain,Mild,Sunny,22.0,13.0,13.0,,3.1,,,,,,,,9.0,9.0,,,,3.0
2020-07-28,DENVER,52.583,0.346,Mild Rain,Mild,Sunny,21.3,10.2,,,10.4,,,,,,,,9.0,9.0,,,,3.1
2020-07-29,DENVER,52.583,0.346,Dry,Mild,Sunny,19.3,5.9,5.9,,9.0,,,,,,,,9.0,9.0,,,,0.0
2020-07-30,DENVER,52.583,0.346,Dry,Mild,Sunny,21.2,11.1,11.1,,10.3,,,,,,,,9.0,9.0,,,,0.0
2020-07-31,DENVER,52.583,0.346,Dry,Hot,Sunny,28.1,11.1,11.1,,11.7,,,,,,,,9.0,9.0,,,,0.0
2020-08-01,DENVER,52.583,0.346,Dry,Hot,Sunny,31.8,15.0,12.8,,7.6,,,,,,,,9.0,9.0,,,,0.0
2020-08-02,DENVER,52.583,0.346,Dry,Mild,Sunny,24.8,10.9,6.3,,11.2,,,,,,,,9.0,9.0,,,,0.0
2020-08-03,DENVER,52.583,0.346,Dry,Mild,Sunny,22.6,10.7,5.7,,9.6,,,,,,,,9.0,9.0,,,,0.0
2020-08-04,DENVER,52.583,0.346,Mild Rain,Mild,Sunny,20.3,7.6,2.5,,4.1,,,,,,,,9.0,9.0,,,,2.5
2020-08-05,DENVER,52.583,0.346,Dry,Mild,Sunny,22.3,15.6,14.0,,10.0,,,,,,,,9.0,9.0,,,,0.0
2020-08-06,DENVER,52.583,0.346,Dry,Hot,Sunny,27.0,15.8,13.8,,3.9,,,,,,,,9.0,9.0,,,,0.0
2020-08-07,DENVER,52.583,0.346,Dry,Hot,Sunny,27.0,15.1,11.4,,9.7,,,,,,,,9.0,9.0,,,,0.0
2020-08-08,DENVER,52.583,0.346,Dry,Hot,Sunny,34.5,18.4,15.4,,8.8,,,,,,,,9.0,9.0,,,,0.0
2020-08-09,DENVER,52.583,0.346,Dry,Mild,Sunny,24.9,16.1,15.6,,9.0,,,,,,,,9.0,9.0,,,,0.0
2020-08-10,DENVER,52.583,0.346,Dry,Hot,Sunny,30.0,14.9,12.1,,9.2,,,,,,,,9.0,9.0,,,,0.0
2020-08-11,DENVER,52.583,0.346,Dry,Hot,Sunny,32.3,17.6,13.9,,4.4,,,,,,,,9.0,9.0,,,,0.0
2020-08-12,DENVER,52.583,0.346,Dry,Hot,Sunny,31.5,17.4,13.4,,9.6,,,,,,,,9.0,9.0,,,,0.0
2020-08-13,DENVER,52.583,0.346,Dry,Hot,Partially Overcast,33.7,16.8,,,0.0,,,,,,,,9.0,9.0,,,,0.0
2020-08-14,DENVER,52.583,0.346,Dry,Mild,Partially Overcast,19.8,16.2,,,0.0,,,,,,,,9.0,9.0,,,,0.0
2020-08-15,DENVER,52.583,0.346,Dry,Mild,Partially Overcast,19.0,16.0,,,0.0,,,,,,,,9.0,9.0,,,,0.0
2020-08-16,DENVER,52.583,0.346,Drizzle,Mild,Partially Overcast,20.2,17.4,16.9,,0.0,,,,,,,,9.0,9.0,,,,1.5
2020-08-17,DENVER,52.583,0.346,Heavy Rain,Mild,Sunny,22.9,16.2,,,3.9,,,,,,,,9.0,9.0,,,,17.6
2020-08-18,DENVER,52.583,0.346,Drizzle,Mild,Sunny,23.0,14.0,,,8.9,,,,,,,,9.0,9.0,,,,2.0
2020-08-19,DENVER,52.583,0.346,Dry,Hot,Partially Overcast,25.2,15.5,13.9,,0.1,,,,,,,,9.0,9.0,,,,0.0
2020-08-20,DENVER,52.583,0.346,Mild Rain,Mild,Sunny,20.4,15.3,13.2,,12.4,,,,,,,,9.0,9.0,,,,6.2
2020-08-21,DENVER,52.583,0.346,Dry,Hot,Sunny,26.0,16.2,12.1,,7.3,,,,,,,,9.0,9.0,,,,0.0
2020-08-22,DENVER,52.583,0.346,Dry,Mild,Sunny,23.4,14.1,12.4,,10.6,,,,,,,,9.0,9.0,,,,0.0
2020-08-23,DENVER,52.583,0.346,Dry,Mild,Sunny,22.7,14.5,,,3.7,,,,,,,,9.0,9.0,,,,0.0
2020-08-24,DENVER,52.583,0.346,Drizzle,Mild,Sunny,22.4,10.3,,,10.5,,,,,,,,9.0,9.0,,,,2.2
2020-08-25,DENVER,52.583,0.346,Heavy Rain,Mild,Sunny,22.3,14.4,,,4.7,,,,,,,,9.0,9.0,,,,9.1
2020-08-26,DENVER,52.583,0.346,Dry,Mild,Sunny,22.0,15.7,14.0,,4.8,,,,,,,,9.0,9.0,,,,0.0
2020-08-27,DENVER,52.583,0.346,Dry,Mild,Partially Overcast,20.2,10.9,9.8,,0.6,,,,,,,,9.0,9.0,,,,0.0
2020-08-28,DENVER,52.583,0.346,Mild Rain,Mild,Partially Overcast,18.1,11.6,10.9,,0.0,,,,,,,,9.0,9.0,,,,7.3
2020-08-29,DENVER,52.583,0.346,Heavy Rain,Mild,Partially Overcast,17.6,11.1,11.5,,1.7,,,,,,,,9.0,9.0,,,,18.0
2020-08-30,DENVER,52.583,0.346,Mild Rain,Cool,Sunny,14.3,10.6,11.0,,5.4,,,,,,,,9.0,9.0,,,,7.1
2020-08-31,DENVER,52.583,0.346,Dry,Mild,Sunny,16.2,9.2,7.3,,4.3,,,,,,,,9.0,9.0,,,,0.0
2020-09-01,DENVER,52.583,0.346,Dry,Mild,Sunny,18.0,7.0,3.0,,8.4,,,,,,,,9.0,9.0,,,,0.0
2020-09-02,DENVER,52.583,0.346,Dry,Mild,Sunny,19.0,7.9,3.9,,5.0,,,,,,,,9.0,9.0,,,,0.0
2020-09-03,DENVER,52.583,0.346,Mild Rain,Mild,Partially Overcast,21.1,13.0,12.7,,1.1,,,,,,,,9.0,9.0,,,,6.6
2020-09-04,DENVER,52.583,0.346,Dry,Mild,Partially Overcast,21.0,10.0,6.4,,1.6,,,,,,,,9.0,9.0,,,,0.0
2020-09-05,DENVER,52.583,0.346,Dry,Mild,Sunny,18.6,9.0,4.6,,8.0,,,,,,,,9.0,9.0,,,,0.0
2020-09-06,DENVER,52.583,0.346,Dry,Mild,Sunny,17.8,8.5,4.2,,10.5,,,,,,,,9.0,9.0,,,,0.0
2020-09-07,DENVER,52.583,0.346,Dry,Mild,Partially Overcast,20.3,9.3,4.9,,0.0,,,,,,,,9.0,9.0,,,,0.8
2020-09-08,DENVER,52.583,0.346,Dry,Mild,Sunny,19.5,13.4,11.1,,4.3,,,,,,,,9.0,9.0,,,,0.0
2020-09-09,DENVER,52.583,0.346,Dry,Hot,Sunny,25.2,14.4,12.5,,7.1,,,,,,,,9.0,9.0,,,,0.0
2020-09-10,DENVER,52.583,0.346,Dry,Mild,Sunny,22.5,6.8,,,6.4,,,,,,,,9.0,9.0,,,,0.0
2020-09-11,DENVER,52.583,0.346,Dry,Mild,Partially Overcast,16.6,7.1,,,2.8,,,,,,,,9.0,9.0,,,,0.0
2020-09-12,DENVER,52.583,0.346,Dry,Mild,Sunny,17.3,10.5,,,8.2,,,,,,,,9.0,9.0,,,,0.0
2020-09-13,DENVER,52.583,0.346,Dry,Mild,Sunny,20.9,11.5,7.3,,7.8,,,,,,,,9.0,9.0,,,,0.0
2020-09-14,DENVER,52.583,0.346,Dry,Mild,Sunny,24.6,11.3,7.1,,9.8,,,,,,,,9.0,9.0,,,,0.0
2020-09-15,DENVER,52.583,0.346,Dry,Hot,Sunny,26.9,11.4,7.6,,8.1,,,,,,,,9.0,9.0,,,,0.0
2020-09-16,DENVER,52.583,0.346,Dry,Hot,Partially Overcast,28.6,15.0,12.7,,2.1,,,,,,,,9.0,9.0,,,,0.0
2020-09-17,DENVER,52.583,0.346,Dry,Mild,Sunny,20.1,9.6,5.9,,9.7,,,,,,,,9.0,9.0,,,,0.5
2020-09-18,DENVER,52.583,0.346,Dry,Mild,Sunny,21.3,8.7,3.0,,9.3,,,,,,,,9.0,9.0,,,,0.0
2020-09-19,DENVER,52.583,0.346,Dry,Mild,Sunny,20.9,9.6,7.1,,9.4,,,,,,,,9.0,9.0,,,,0.0
2020-09-20,DENVER,52.583,0.346,Dry,Mild,Sunny,22.0,12.2,7.6,,8.6,,,,,,,,9.0,9.0,,,,0.0
2020-09-21,DENVER,52.583,0.346,Dry,Mild,Sunny,21.1,10.5,4.2,,9.5,,,,,,,,9.0,9.0,,,,0.0
2020-09-22,DENVER,52.583,0.346,Dry,Mild,Sunny,23.5,10.2,6.3,,8.7,,,,,,,,9.0,9.0,,,,0.0
2020-09-23,DENVER,52.583,0.346,Heavy Rain,Hot,Partially Overcast,25.4,14.5,,,0.8,,,,,,,,9.0,9.0,,,,8.0
2020-09-24,DENVER,52.583,0.346,Heavy Rain,Mild,Partially Overcast,18.3,7.2,,,2.3,,,,,,,,9.0,9.0,,,,12.7
2020-09-25,DENVER,52.583,0.346,Heavy Rain,Mild,Partially Overcast,15.9,8.5,,,0.1,,,,,,,,9.0,9.0,,,,7.8
2020-09-26,DENVER,52.583,0.346,Dry,Cool,Partially Overcast,12.3,6.6,,,0.0,,,,,,,,9.0,9.0,,,,0.2
2020-09-27,DENVER,52.583,0.346,Drizzle,Cool,Partially Overcast,11.5,8.6,8.7,,0.0,,,,,,,,9.0,9.0,,,,1.9
2020-09-28,DENVER,52.583,0.346,Dry,Cool,Sunny,12.6,9.4,9.1,,4.2,,,,,,,,9.0,9.0,,,,0.0
2020-09-29,DENVER,52.583,0.346,Mild Rain,Mild,Partially Overcast,16.2,7.8,5.5,,0.8,,,,,,,,9.0,9.0,,,,6.5
2020-09-30,DENVER,52.583,0.346,Mild Rain,Cool,Partially Overcast,14.7,8.7,6.5,,2.3,,,,,,,,9.0,9.0,,,,2.5
2020-10-01,DENVER,52.583,0.346,Mild Rain,Mild,Partially Overcast,16.1,9.9,6.4,,2.1,,,,,,,,9.0,9.0,,,,4.5
2020-10-02,DENVER,52.583,0.346,Drizzle,Mild,Partially Overcast,15.5,7.5,4.9,,0.0,,,,,,,,9.0,9.0,,,,2.3
2020-10-03,DENVER,52.583,0.346,Mild Rain,Cool,Partially Overcast,14.6,11.4,13.1,,0.0,,,,,,,,9.0,9.0,,,,3.1
