date,station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,cs_24hr_sun_dur,wmo_24hr_sun_dur,conc_state_id,lying_snow_flag,snow_depth,frsh_snw_amt,snow_day_id,hail_day_id,thunder_day_flag,gale_day_flag,frsh_mnt_snwfall_flag,drv_24hr_sun_dur,lying_snow_ht,prcp_amt,meto_stmp_time
1906-01-30,DURHAM,54.768,-1.586,Dry,Cool,Sunny,9.7,3.6,,,4.2,,,,,,,,,,,,,0.0,
1906-01-31,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,8.4,1.7,,,1.5,,,,,,,,,,,,,0.0,
1906-02-01,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,8.0,3.2,,,3.0,,,,,,,,,,,,,0.0,
1906-02-02,DURHAM,54.768,-1.586,Dry,Cool,Sunny,7.6,1.7,,,4.5,,,,,,,,,,,,,0.0,
1906-02-03,DURHAM,54.768,-1.586,Dry,Cool,Sunny,7.2,0.4,,,4.9,,,,,,,,,,,,,0.8,
1906-02-04,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,3.8,0.7,,,2.0,,,,,,,,,,,,,0.0,
1906-02-05,DURHAM,54.768,-1.586,Dry,Cold,Sunny,3.3,-2.1,,,5.2,,,,,,,,,,,,,0.0,
1906-02-06,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,6.1,-1.1,,,2.6,,,,,,,,,,,,,0.0,
1906-02-07,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,7.4,0.2,,,2.8,,,,,,,,,,,,,0.0,
1906-02-08,DURHAM,54.768,-1.586,Dry,Cool,Sunny,7.9,-0.7,,,5.2,,,,,,,,,,,,,0.0,
1906-02-09,DURHAM,54.768,-1.586,Mild Rain,Cool,Sunny,7.2,-2.8,,,7.1,,,,,,,,,,,,,2.9,
1906-02-10,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,2.9,-2.9,,,0.0,,,,,,,,,,,,,0.0,
1906-02-11,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast,6.8,0.3,,,0.3,,,,,,,,,,,,,3.4,
1906-02-12,DURHAM,54.768,-1.586,Dry,Cold,Sunny,3.2,-0.6,,,3.5,,,,,,,,,,,,,0.0,
1906-02-13,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,4.5,-3.8,,,0.0,,,,,,,,,,,,,0.0,
1906-02-14,DURHAM,54.768,-1.586,Dry,Cold,Sunny,0.8,-2.4,,,7.1,,,,,,,,,,,,,0.3,
1906-02-15,DURHAM,54.768,-1.586,Dry,Cool,Sunny,5.5,-2.5,,,3.8,,,,,,,,,,,,,0.6,
1906-02-16,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,5.2,1.1,,,0.5,,,,,,,,,,,,,0.9,
1906-02-17,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,6.6,-0.3,,,3.0,,,,,,,,,,,,,0.5,
1906-02-18,DURHAM,54.768,-1.586,Dry,Cool,Sunny,6.4,-3.5,,,6.3,,,,,,,,,,,,,0.0,
1906-02-19,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,6.8,1.3,,,0.0,,,,,,,,,,,,,0.0,
1906-02-20,DURHAM,54.768,-1.586,Heavy Rain,Cool,Sunny,5.3,0.2,,,7.8,,,,,,,,,,,,,9.3,
1906-02-21,DURHAM,54.768,-1.586,Dry,Cool,Sunny,6.1,-0.2,,,6.5,,,,,,,,,,,,,0.0,
1906-02-22,DURHAM,54.768,-1.586,Dry,Cool,Sunny,6.7,-3.4,,,5.0,,,,,,,,,,,,,0.0,
1906-02-23,DURHAM,54.768,-1.586,Drizzle,Cool,Partially Overcast,6.1,-2.0,,,0.5,,,,,,,,,,,,,2.2,
1906-02-24,DURHAM,54.768,-1.586,Dry,Cold,Sunny,2.3,-4.2,,,5.5,,,,,,,,,,,,,0.0,
1906-02-25,DURHAM,54.768,-1.586,Drizzle,Cold,Sunny,3.9,-0.7,,,7.4,,,,,,,,,,,,,1.6,
1906-02-26,DURHAM,54.768,-1.586,Dry,Cool,Sunny,5.5,0.6,,,7.8,,,,,,,,,,,,,0.0,
1906-02-27,DURHAM,54.768,-1.586,Drizzle,Cool,Partially Overcast,7.1,0.4,,,0.0,,,,,,,,,,,,,1.9,
1906-02-28,DURHAM,54.768,-1.586,Mild Rain,Cold,Partially Overcast,3.3,-2.6,,,0.9,,,,,,,,,,,,,2.6,
1906-03-01,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,6.4,1.9,,,0.0,,,,,,,,,,,,,0.0,
1906-03-02,DURHAM,54.768,-1.586,Drizzle,Cool,Partially Overcast,6.6,-0.6,,,2.7,,,,,,,,,,,,,1.4,
1906-03-03,DURHAM,54.768,-1.586,Dry,Cold,Sunny,4.2,-2.3,,,6.5,,,,,,,,,,,,,0.0,
1906-03-04,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,10.4,3.8,,,3.0,,,,,,,,,,,,,0.0,
1906-03-05,DURHAM,54.768,-1.586,Dry,Cool,Sunny,10.6,0.9,,,3.2,,,,,,,,,,,,,0.0,
1906-03-06,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,9.1,8.2,,,3.0,,,,,,,,,,,,,0.0,
1906-03-07,DURHAM,54.768,-1.586,Dry,Cool,Sunny,11.3,8.4,,,3.8,,,,,,,,,,,,,0.0,
1906-03-08,DURHAM,54.768,-1.586,Dry,Cool,Sunny,10.4,2.6,,,6.8,,,,,,,,,,,,,0.0,
1906-03-09,DURHAM,54.768,-1.586,Drizzle,Cool,Sunny,9.3,1.2,,,7.1,,,,,,,,,,,,,2.4,
1906-03-10,DURHAM,54.768,-1.586,Dry,Cool,Sunny,6.6,-1.7,,,3.6,,,,,,,,,,,,,0.6,
1906-03-11,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast,7.1,1.2,,,0.0,,,,,,,,,,,,,5.3,
1906-03-12,DURHAM,54.768,-1.586,Drizzle,Cool,Sunny,9.4,-4.0,,,8.3,,,,,,,,,,,,,2.3,
1906-03-13,DURHAM,54.768,-1.586,Dry,Freezing,Sunny,2.3,-5.4,,,8.9,,,,,,,,,,,,,0.0,
1906-03-14,DURHAM,54.768,-1.586,Dry,Freezing,Sunny,2.4,-7.9,,,9.3,,,,,,,,,,,,,0.0,
1906-03-15,DURHAM,54.768,-1.586,Drizzle,Cold,Sunny,3.4,-1.1,,,3.5,,,,,,,,,,,,,1.1,
1906-03-16,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,13.0,3.7,,,2.2,,,,,,,,,,,,,0.0,
1906-03-17,DURHAM,54.768,-1.586,Dry,Cool,Sunny,13.0,7.1,,,5.1,,,,,,,,,,,,,0.0,
1906-03-18,DURHAM,54.768,-1.586,Dry,Cool,Sunny,12.2,0.4,,,3.6,,,,,,,,,,,,,0.0,
1906-03-19,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast,10.2,1.0,,,2.3,,,,,,,,,,,,,4.4,
1906-03-20,DURHAM,54.768,-1.586,Dry,Cold,Sunny,5.0,2.4,,,3.1,,,,,,,,,,,,,0.0,
1906-03-21,DURHAM,54.768,-1.586,Mild Rain,Cool,Sunny,7.9,1.3,,,8.7,,,,,,,,,,,,,4.9,
1906-03-22,DURHAM,54.768,-1.586,Dry,Cool,Sunny,6.3,0.1,,,5.1,,,,,,,,,,,,,0.0,
1906-03-23,DURHAM,54.768,-1.586,Dry,Cool,Sunny,6.7,-0.7,,,6.4,,,,,,,,,,,,,0.6,
1906-03-24,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast,6.6,0.0,,,2.2,,,,,,,,,,,,,6.4,
1906-03-25,DURHAM,54.768,-1.586,Mild Rain,Cold,Sunny,4.4,-0.4,,,7.1,,,,,,,,,,,,,2.5,
1906-03-26,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,3.9,-0.2,,,1.0,,,,,,,,,,,,,0.6,
1906-03-27,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,3.9,0.7,,,0.3,,,,,,,,,,,,,0.9,
1906-03-28,DURHAM,54.768,-1.586,Dry,Cold,Sunny,4.6,0.0,,,7.5,,,,,,,,,,,,,0.0,
1906-03-29,DURHAM,54.768,-1.586,Dry,Cool,Sunny,9.2,-0.5,,,7.9,,,,,,,,,,,,,0.8,
1906-03-30,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,6.7,-0.2,,,0.2,,,,,,,,,,,,,0.0,
1906-03-31,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,9.9,5.1,,,0.4,,,,,,,,,,,,,0.0,
1906-04-01,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,9.4,4.2,,,0.0,,,,,,,,,,,,,0.0,
1906-04-02,DURHAM,54.768,-1.586,Dry,Cool,Sunny,9.7,-2.1,,,5.8,,,,,,,,,,,,,0.0,
1906-04-03,DURHAM,54.768,-1.586,Dry,Cool,Sunny,8.4,-3.5,,,9.9,,,,,,,,,,,,,0.0,
1906-04-04,DURHAM,54.768,-1.586,Dry,Cool,Sunny,13.4,-0.8,,,11.1,,,,,,,,,,,,,0.0,
1906-04-05,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,13.8,1.2,,,0.1,,,,,,,,,,,,,0.0,
1906-04-06,DURHAM,54.768,-1.586,Dry,Cool,Sunny,12.8,3.2,,,8.7,,,,,,,,,,,,,0.0,
1906-04-07,DURHAM,54.768,-1.586,Dry,Cool,Sunny,11.6,-0.1,,,9.4,,,,,,,,,,,,,0.0,
1906-04-08,DURHAM,54.768,-1.586,Drizzle,Mild,Sunny,17.9,2.8,,,5.1,,,,,,,,,,,,,1.7,
1906-04-09,DURHAM,54.768,-1.586,Dry,Cool,Sunny,10.0,-3.3,,,10.2,,,,,,,,,,,,,0.0,
1906-04-10,DURHAM,54.768,-1.586,Dry,Cool,Sunny,12.3,-2.9,,,12.2,,,,,,,,,,,,,0.0,
1906-04-11,DURHAM,54.768,-1.586,Dry,Cool,Sunny,13.9,-3.5,,,11.3,,,,,,,,,,,,,0.0,
1906-04-12,DURHAM,54.768,-1.586,Dry,Mild,Sunny,16.6,-2.6,,,4.8,,,,,,,,,,,,,0.0,
1906-04-13,DURHAM,54.768,-1.586,Mild Rain,Mild,Sunny,18.4,4.9,,,6.1,,,,,,,,,,,,,3.6,
1906-04-14,DURHAM,54.768,-1.586,Dry,Mild,Sunny,18.1,0.6,,,11.6,,,,,,,,,,,,,0.0,
1906-04-15,DURHAM,54.768,-1.586,Dry,Cool,Sunny,13.4,2.1,,,7.5,,,,,,,,,,,,,0.0,
1906-04-16,DURHAM,54.768,-1.586,Dry,Cool,Sunny,13.0,5.3,,,9.2,,,,,,,,,,,,,0.0,
1906-04-17,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,16.3,0.7,,,2.5,,,,,,,,,,,,,0.0,
1906-04-18,DURHAM,54.768,-1.586,Dry,Cool,Sunny,9.4,-2.7,,,10.2,,,,,,,,,,,,,0.0,
1906-04-19,DURHAM,54.768,-1.586,Drizzle,Cool,Sunny,7.2,-1.4,,,7.1,,,,,,,,,,,,,1.3,
1906-04-20,DURHAM,54.768,-1.586,Drizzle,Cool,Sunny,8.4,-1.9,,,5.6,,,,,,,,,,,,,1.0,
1906-04-21,DURHAM,54.768,-1.586,Dry,Cool,Sunny,14.6,5.1,,,6.1,,,,,,,,,,,,,0.0,
1906-04-22,DURHAM,54.768,-1.586,Dry,Mild,Sunny,15.3,2.8,,,8.0,,,,,,,,,,,,,0.0,
1906-04-23,DURHAM,54.768,-1.586,Drizzle,Cool,Sunny,11.3,0.9,,,5.9,,,,,,,,,,,,,1.4,
1906-04-24,DURHAM,54.768,-1.586,Dry,Cool,Sunny,8.1,-1.6,,,8.8,,,,,,,,,,,,,0.0,
1906-04-25,DURHAM,54.768,-1.586,Mild Rain,Cool,Sunny,8.3,-0.5,,,7.3,,,,,,,,,,,,,2.5,
1906-04-26,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast,8.3,0.1,,,0.9,,,,,,,,,,,,,4.3,
1906-04-27,DURHAM,54.768,-1.586,Drizzle,Cool,Sunny,5.7,-2.6,,,4.5,,,,,,,,,,,,,1.1,
1906-04-28,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,10.7,1.0,,,2.4,,,,,,,,,,,,,0.0,
1906-04-29,DURHAM,54.768,-1.586,Drizzle,Cool,Partially Overcast,7.8,-1.8,,,2.5,,,,,,,,,,,,,1.1,
1906-04-30,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast,6.7,1.2,,,0.7,,,,,,,,,,,,,4.1,
1906-05-01,DURHAM,54.768,-1.586,Dry,Cool,Sunny,7.1,-0.1,,,8.6,,,,,,,,,,,,,0.0,
1906-05-02,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,11.2,-1.1,,,3.0,,,,,,,,,,,,,0.8,
1906-05-03,DURHAM,54.768,-1.586,Dry,Cool,Sunny,9.5,6.8,,,5.9,,,,,,,,,,,,,0.5,
1906-05-04,DURHAM,54.768,-1.586,Mild Rain,Cool,Sunny,12.2,5.6,,,6.3,,,,,,,,,,,,,2.9,
1906-05-05,DURHAM,54.768,-1.586,Dry,Cool,Sunny,13.2,1.2,,,4.7,,,,,,,,,,,,,0.0,
1906-05-06,DURHAM,54.768,-1.586,Drizzle,Cool,Partially Overcast,12.3,8.3,,,0.5,,,,,,,,,,,,,2.1,
1906-05-07,DURHAM,54.768,-1.586,Dry,Mild,Sunny,16.1,12.6,,,8.7,,,,,,,,,,,,,0.5,
1906-05-08,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,16.7,10.7,,,0.0,,,,,,,,,,,,,0.0,
1906-05-09,DURHAM,54.768,-1.586,Heavy Rain,Cool,Partially Overcast,13.9,5.7,,,0.0,,,,,,,,,,,,,9.2,
1906-05-10,DURHAM,54.768,-1.586,Dry,Cool,Sunny,11.1,2.4,,,4.3,,,,,,,,,,,,,0.0,
1906-05-11,DURHAM,54.768,-1.586,Drizzle,Cool,Partially Overcast,10.6,2.8,,,0.5,,,,,,,,,,,,,1.3,
1906-05-12,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,13.9,8.0,,,1.1,,,,,,,,,,,,,0.0,
1906-05-13,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,17.1,6.5,,,2.2,,,,,,,,,,,,,0.0,
1906-05-14,DURHAM,54.768,-1.586,Heavy Rain,Cool,Partially Overcast,12.9,5.4,,,1.1,,,,,,,,,,,,,8.2,
1906-05-15,DURHAM,54.768,-1.586,Dry,Cool,Sunny,9.6,1.7,,,7.6,,,,,,,,,,,,,0.0,
1906-05-16,DURHAM,54.768,-1.586,Drizzle,Cool,Partially Overcast,12.4,3.1,,,1.4,,,,,,,,,,,,,1.3,
1906-05-17,DURHAM,54.768,-1.586,Heavy Rain,Cool,Partially Overcast,8.7,1.9,,,0.2,,,,,,,,,,,,,9.0,
1906-05-18,DURHAM,54.768,-1.586,Dry,Cool,Sunny,8.9,2.4,,,3.2,,,,,,,,,,,,,0.2,
1906-05-19,DURHAM,54.768,-1.586,Drizzle,Cool,Partially Overcast,10.7,5.8,,,0.0,,,,,,,,,,,,,1.6,
1906-05-20,DURHAM,54.768,-1.586,Heavy Rain,Cool,Partially Overcast,8.2,4.7,,,0.1,,,,,,,,,,,,,38.9,
1906-05-21,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,7.1,3.1,,,1.9,,,,,,,,,,,,,0.1,
1906-05-22,DURHAM,54.768,-1.586,Dry,Cool,Sunny,8.0,-1.8,,,10.0,,,,,,,,,,,,,0.0,
1906-05-23,DURHAM,54.768,-1.586,Drizzle,Cool,Partially Overcast,9.7,4.4,,,0.0,,,,,,,,,,,,,1.3,
1906-05-24,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast,8.6,7.4,,,2.7,,,,,,,,,,,,,6.5,
1906-05-25,DURHAM,54.768,-1.586,Drizzle,Mild,Sunny,15.3,8.7,,,5.7,,,,,,,,,,,,,2.1,
1906-05-26,DURHAM,54.768,-1.586,Drizzle,Cool,Partially Overcast,13.8,8.0,,,0.3,,,,,,,,,,,,,1.0,
1906-05-27,DURHAM,54.768,-1.586,Drizzle,Cool,Sunny,12.2,7.9,,,3.3,,,,,,,,,,,,,1.6,
1906-05-28,DURHAM,54.768,-1.586,Mild Rain,Mild,Sunny,18.3,11.6,,,5.9,,,,,,,,,,,,,2.7,
1906-05-29,DURHAM,54.768,-1.586,Dry,Mild,Sunny,19.4,10.9,,,5.1,,,,,,,,,,,,,0.0,
1906-05-30,DURHAM,54.768,-1.586,Dry,Mild,Sunny,17.8,10.3,,,3.8,,,,,,,,,,,,,0.0,
1906-05-31,DURHAM,54.768,-1.586,Dry,Mild,Sunny,15.3,8.8,,,9.2,,,,,,,,,,,,,0.7,
1906-06-01,DURHAM,54.768,-1.586,Drizzle,Cool,Sunny,14.5,5.8,,,5.1,,,,,,,,,,,,,2.1,
1906-06-02,DURHAM,54.768,-1.586,Mild Rain,Mild,Sunny,15.2,7.8,,,11.3,,,,,,,,,,,,,3.0,
1906-06-03,DURHAM,54.768,-1.586,Dry,Mild,Sunny,19.1,8.0,,,10.6,,,,,,,,,,,,,0.0,
1906-06-04,DURHAM,54.768,-1.586,Dry,Mild,Sunny,20.6,7.6,,,7.3,,,,,,,,,,,,,0.0,
1906-06-05,DURHAM,54.768,-1.586,Dry,Cool,Sunny,13.6,1.2,,,10.3,,,,,,,,,,,,,0.0,
1906-06-06,DURHAM,54.768,-1.586,Dry,Cool,Sunny,14.6,5.9,,,10.8,,,,,,,,,,,,,0.0,
1906-06-07,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,20.8,11.2,,,1.8,,,,,,,,,,,,,0.0,
1906-06-08,DURHAM,54.768,-1.586,Dry,Mild,Sunny,20.6,7.2,,,9.7,,,,,,,,,,,,,0.0,
1906-06-09,DURHAM,54.768,-1.586,Dry,Mild,Sunny,17.8,3.9,,,10.4,,,,,,,,,,,,,0.0,
1906-06-10,DURHAM,54.768,-1.586,Dry,Mild,Sunny,19.4,8.9,,,11.5,,,,,,,,,,,,,0.0,
1906-06-11,DURHAM,54.768,-1.586,Dry,Mild,Sunny,19.9,6.8,,,8.9,,,,,,,,,,,,,0.0,
1906-06-12,DURHAM,54.768,-1.586,Dry,Mild,Sunny,19.4,8.7,,,10.6,,,,,,,,,,,,,0.0,
1906-06-13,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,24.7,9.1,,,0.1,,,,,,,,,,,,,0.0,
1906-06-14,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,12.7,8.7,,,0.3,,,,,,,,,,,,,0.0,
1906-06-15,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,12.5,8.4,,,2.7,,,,,,,,,,,,,0.9,
1906-06-16,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,13.1,8.4,,,0.0,,,,,,,,,,,,,0.0,
1906-06-17,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast,11.7,9.2,,,0.0,,,,,,,,,,,,,4.8,
1906-06-18,DURHAM,54.768,-1.586,Mild Rain,Cool,Sunny,11.8,9.6,,,7.7,,,,,,,,,,,,,4.5,
1906-06-19,DURHAM,54.768,-1.586,Dry,Mild,Sunny,19.4,6.4,,,13.3,,,,,,,,,,,,,0.0,
1906-06-20,DURHAM,54.768,-1.586,Dry,Mild,Sunny,22.2,9.9,,,9.3,,,,,,,,,,,,,0.0,
1906-06-21,DURHAM,54.768,-1.586,Dry,Mild,Sunny,22.9,14.4,,,3.8,,,,,,,,,,,,,0.2,
1906-06-22,DURHAM,54.768,-1.586,Mild Rain,Mild,Sunny,23.4,14.6,,,3.2,,,,,,,,,,,,,4.5,
1906-06-23,DURHAM,54.768,-1.586,Dry,Mild,Sunny,22.2,11.8,,,8.3,,,,,,,,,,,,,0.0,
1906-06-24,DURHAM,54.768,-1.586,Dry,Mild,Sunny,20.1,14.7,,,5.9,,,,,,,,,,,,,0.8,
1906-06-25,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,21.6,9.3,,,1.3,,,,,,,,,,,,,0.0,
1906-06-26,DURHAM,54.768,-1.586,Drizzle,Mild,Sunny,17.1,13.3,,,3.1,,,,,,,,,,,,,1.3,
1906-06-27,DURHAM,54.768,-1.586,Dry,Mild,Sunny,18.1,12.9,,,10.1,,,,,,,,,,,,,0.6,
1906-06-28,DURHAM,54.768,-1.586,Dry,Mild,Sunny,19.3,8.4,,,3.8,,,,,,,,,,,,,0.0,
1906-06-29,DURHAM,54.768,-1.586,Dry,Mild,Sunny,19.1,7.5,,,5.6,,,,,,,,,,,,,0.5,
1906-06-30,DURHAM,54.768,-1.586,Dry,Cool,Sunny,12.6,3.9,,,7.3,,,,,,,,,,,,,0.0,
1906-07-01,DURHAM,54.768,-1.586,Dry,Mild,Sunny,17.8,5.6,,,5.7,,,,,,,,,,,,,0.0,
1906-07-02,DURHAM,54.768,-1.586,Drizzle,Mild,Partially Overcast,15.1,9.1,,,0.0,,,,,,,,,,,,,2.3,
1906-07-03,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,16.4,11.5,,,2.9,,,,,,,,,,,,,0.6,
1906-07-04,DURHAM,54.768,-1.586,Drizzle,Mild,Sunny,18.1,6.5,,,11.2,,,,,,,,,,,,,1.4,
1906-07-05,DURHAM,54.768,-1.586,Dry,Mild,Sunny,20.0,8.3,,,3.4,,,,,,,,,,,,,0.0,
1906-07-06,DURHAM,54.768,-1.586,Dry,Mild,Sunny,18.4,8.6,,,5.3,,,,,,,,,,,,,0.0,
1906-07-07,DURHAM,54.768,-1.586,Dry,Mild,Sunny,21.7,12.0,,,14.0,,,,,,,,,,,,,0.0,
1906-07-08,DURHAM,54.768,-1.586,Dry,Mild,Sunny,21.7,13.5,,,13.6,,,,,,,,,,,,,0.0,
1906-07-09,DURHAM,54.768,-1.586,Dry,Mild,Sunny,21.4,7.7,,,12.4,,,,,,,,,,,,,0.0,
1906-07-10,DURHAM,54.768,-1.586,Dry,Mild,Sunny,20.1,10.1,,,11.5,,,,,,,,,,,,,0.0,
1906-07-11,DURHAM,54.768,-1.586,Dry,Mild,Sunny,18.9,6.9,,,8.2,,,,,,,,,,,,,0.4,
1906-07-12,DURHAM,54.768,-1.586,Dry,Mild,Sunny,16.7,8.1,,,8.7,,,,,,,,,,,,,0.0,
1906-07-13,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,17.2,5.2,,,1.6,,,,,,,,,,,,,0.0,
1906-07-14,DURHAM,54.768,-1.586,Dry,Mild,Sunny,18.1,13.2,,,3.3,,,,,,,,,,,,,0.0,
1906-07-15,DURHAM,54.768,-1.586,Dry,Mild,Sunny,21.7,10.8,,,7.2,,,,,,,,,,,,,0.6,
1906-07-16,DURHAM,54.768,-1.586,Drizzle,Mild,Partially Overcast,18.4,8.0,,,1.2,,,,,,,,,,,,,1.4,
1906-07-17,DURHAM,54.768,-1.586,Dry,Mild,Sunny,19.1,12.4,,,10.5,,,,,,,,,,,,,0.0,
1906-07-18,DURHAM,54.768,-1.586,Dry,Mild,Sunny,20.6,14.6,,,4.1,,,,,,,,,,,,,0.0,
1906-07-19,DURHAM,54.768,-1.586,Dry,Mild,Sunny,19.2,9.7,,,12.2,,,,,,,,,,,,,0.0,
1906-07-20,DURHAM,54.768,-1.586,Dry,Mild,Sunny,17.6,6.9,,,15.0,,,,,,,,,,,,,0.0,
1906-07-21,DURHAM,54.768,-1.586,Dry,Mild,Sunny,17.7,6.2,,,12.3,,,,,,,,,,,,,0.0,
1906-07-22,DURHAM,54.768,-1.586,Dry,Mild,Sunny,22.1,13.9,,,6.0,,,,,,,,,,,,,0.0,
1906-07-23,DURHAM,54.768,-1.586,Dry,Mild,Sunny,23.4,10.0,,,3.6,,,,,,,,,,,,,0.0,
1906-07-24,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,21.9,8.8,,,1.0,,,,,,,,,,,,,0.3,
1906-07-25,DURHAM,54.768,-1.586,Dry,Mild,Sunny,18.6,7.3,,,9.0,,,,,,,,,,,,,0.0,
1906-07-26,DURHAM,54.768,-1.586,Dry,Mild,Sunny,21.8,8.9,,,13.6,,,,,,,,,,,,,0.0,
1906-07-27,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,21.2,9.7,,,2.6,,,,,,,,,,,,,0.0,
1906-07-28,DURHAM,54.768,-1.586,Dry,Mild,Sunny,20.6,13.3,,,5.1,,,,,,,,,,,,,0.0,
1906-07-29,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,22.6,12.3,,,2.5,,,,,,,,,,,,,0.8,
1906-07-30,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,20.6,11.1,,,1.7,,,,,,,,,,,,,0.0,
1906-07-31,DURHAM,54.768,-1.586,Mild Rain,Mild,Partially Overcast,20.7,11.3,,,2.5,,,,,,,,,,,,,5.5,
1906-08-01,DURHAM,54.768,-1.586,Heavy Rain,Mild,Sunny,19.5,9.1,,,7.4,,,,,,,,,,,,,21.8,
1906-08-02,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,21.6,15.2,,,2.4,,,,,,,,,,,,,0.4,
1906-08-03,DURHAM,54.768,-1.586,Dry,Mild,Sunny,23.7,14.0,,,10.9,,,,,,,,,,,,,0.0,
1906-08-04,DURHAM,54.768,-1.586,Drizzle,Mild,Sunny,20.6,11.3,,,7.0,,,,,,,,,,,,,1.0,
1906-08-05,DURHAM,54.768,-1.586,Dry,Mild,Sunny,20.0,11.6,,,5.7,,,,,,,,,,,,,0.0,
1906-08-06,DURHAM,54.768,-1.586,Dry,Mild,Sunny,19.7,8.4,,,12.9,,,,,,,,,,,,,0.0,
1906-08-07,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,21.2,10.1,,,2.7,,,,,,,,,,,,,0.0,
1906-08-08,DURHAM,54.768,-1.586,Heavy Rain,Mild,Partially Overcast,22.2,12.4,,,1.4,,,,,,,,,,,,,13.4,
1906-08-09,DURHAM,54.768,-1.586,Mild Rain,Mild,Partially Overcast,19.8,12.7,,,2.8,,,,,,,,,,,,,3.7,
1906-08-10,DURHAM,54.768,-1.586,Drizzle,Mild,Partially Overcast,20.4,10.4,,,0.0,,,,,,,,,,,,,1.6,
1906-08-11,DURHAM,54.768,-1.586,Mild Rain,Mild,Partially Overcast,16.6,10.6,,,0.0,,,,,,,,,,,,,7.0,
1906-08-12,DURHAM,54.768,-1.586,Drizzle,Mild,Partially Overcast,16.1,10.6,,,0.0,,,,,,,,,,,,,1.9,
1906-08-13,DURHAM,54.768,-1.586,Mild Rain,Mild,Partially Overcast,17.5,13.9,,,2.8,,,,,,,,,,,,,4.8,
1906-08-14,DURHAM,54.768,-1.586,Dry,Mild,Sunny,20.6,9.4,,,6.9,,,,,,,,,,,,,0.6,
1906-08-15,DURHAM,54.768,-1.586,Mild Rain,Mild,Sunny,20.0,9.6,,,7.3,,,,,,,,,,,,,4.8,
1906-08-16,DURHAM,54.768,-1.586,Mild Rain,Mild,Sunny,18.6,11.5,,,5.1,,,,,,,,,,,,,3.2,
1906-08-17,DURHAM,54.768,-1.586,Drizzle,Mild,Sunny,17.2,10.7,,,3.3,,,,,,,,,,,,,1.7,
1906-08-18,DURHAM,54.768,-1.586,Drizzle,Mild,Partially Overcast,17.8,10.9,,,1.0,,,,,,,,,,,,,1.0,
1906-08-19,DURHAM,54.768,-1.586,Dry,Mild,Sunny,15.1,10.1,,,6.0,,,,,,,,,,,,,0.0,
