date,station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,cs_24hr_sun_dur,wmo_24hr_sun_dur,conc_state_id,lying_snow_flag,snow_depth,frsh_snw_amt,snow_day_id,hail_day_id,thunder_day_flag,gale_day_flag,frsh_mnt_snwfall_flag,drv_24hr_sun_dur,lying_snow_ht,prcp_amt,meto_stmp_time
1911-12-10,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,,Partially Overcast,,,-3.3,,0.0,,,,,,,,,,,,,2.5,
1911-12-10,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cool,Partially Overcast,8.3,-0.7,,,0.0,,,,,,,,,,,,,2.5,
1911-12-11,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,,Partially Overcast,,,1.1,,0.0,,,,,,,,,,,,,2.3,
1911-12-11,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Partially Overcast,7.3,1.6,,,0.0,,,,,,,,,,,,,2.3,
1911-12-12,"MORPETH, COCKLE PARK",55.212,-1.685,Heavy Rain,,Sunny,,,-0.1,,3.1,,,,,,,,,,,,,12.2,
1911-12-12,"MORPETH, COCKLE PARK",55.212,-1.685,Heavy Rain,Cool,Sunny,7.4,2.7,,,3.1,,,,,,,,,,,,,12.2,
1911-12-13,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,,Partially Overcast,,,0.1,,0.0,,,,,,,,,,,,,1.5,
1911-12-13,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Partially Overcast,6.8,1.4,,,0.0,,,,,,,,,,,,,1.5,
1911-12-14,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,,Partially Overcast,,,2.8,,1.1,,,,,,,,,,,,,0.3,
1911-12-14,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,6.3,1.9,,,1.1,,,,,,,,,,,,,0.3,
1911-12-15,"MORPETH, COCKLE PARK",55.212,-1.685,Heavy Rain,,Partially Overcast,,,-1.2,,0.0,,,,,,,,,,,,,7.6,
1911-12-15,"MORPETH, COCKLE PARK",55.212,-1.685,Heavy Rain,Cool,Partially Overcast,7.2,2.1,,,0.0,,,,,,,,,,,,,7.6,
1911-12-16,"MORPETH, COCKLE PARK",55.212,-1.685,Heavy Rain,,Sunny,,,3.4,,3.5,,,,,,,,,,,,,9.4,
1911-12-16,"MORPETH, COCKLE PARK",55.212,-1.685,Heavy Rain,Cool,Sunny,7.2,4.9,,,3.5,,,,,,,,,,,,,9.4,
1911-12-17,"MORPETH, COCKLE PARK",55.212,-1.685,Heavy Rain,,Partially Overcast,,,3.9,,0.0,,,,,,,,,,,,,8.6,
1911-12-17,"MORPETH, COCKLE PARK",55.212,-1.685,Heavy Rain,Cool,Partially Overcast,10.0,6.6,,,0.0,,,,,,,,,,,,,8.6,
1911-12-18,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,,Partially Overcast,,,3.9,,0.0,,,,,,,,,,,,,2.3,
1911-12-18,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Partially Overcast,10.8,6.0,,,0.0,,,,,,,,,,,,,2.3,
1911-12-19,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,,Sunny,,,2.3,,3.1,,,,,,,,,,,,,1.0,
1911-12-19,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Sunny,9.3,5.3,,,3.1,,,,,,,,,,,,,1.0,
1911-12-20,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,,Partially Overcast,,,1.7,,0.0,,,,,,,,,,,,,1.0,
1911-12-20,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Partially Overcast,9.1,4.3,,,0.0,,,,,,,,,,,,,1.0,
1911-12-21,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,,Partially Overcast,,,-0.9,,0.0,,,,,,,,,,,,,2.0,
1911-12-21,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Partially Overcast,6.2,1.8,,,0.0,,,,,,,,,,,,,2.0,
1911-12-22,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,,Partially Overcast,,,-1.1,,2.2,,,,,,,,,,,,,6.1,
1911-12-22,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cool,Partially Overcast,6.0,0.3,,,2.2,,,,,,,,,,,,,6.1,
1911-12-23,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,,Sunny,,,-2.2,,3.7,,,,,,,,,,,,,0.0,
1911-12-23,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,5.1,0.4,,,3.7,,,,,,,,,,,,,0.0,
1911-12-24,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,,Partially Overcast,,,-1.1,,2.0,,,,,,,,,,,,,0.0,
1911-12-24,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,9.1,1.4,,,2.0,,,,,,,,,,,,,0.0,
1911-12-25,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,,Sunny,,,-3.2,,3.6,,,,,,,,,,,,,2.3,
1911-12-25,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cold,Sunny,3.2,-0.8,,,3.6,,,,,,,,,,,,,2.3,
1911-12-26,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,,Partially Overcast,,,-3.3,,0.0,,,,,,,,,,,,,1.0,
1911-12-26,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Partially Overcast,5.7,0.1,,,0.0,,,,,,,,,,,,,1.0,
1911-12-27,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,,Partially Overcast,,,-0.6,,2.4,,,,,,,,,,,,,0.5,
1911-12-27,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cold,Partially Overcast,4.6,1.9,,,2.4,,,,,,,,,,,,,0.5,
1911-12-28,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,,Partially Overcast,,,0.0,,0.0,,,,,,,,,,,,,0.0,
1911-12-28,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,10.2,2.0,,,0.0,,,,,,,,,,,,,0.0,
1911-12-29,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,,Partially Overcast,,,3.7,,0.0,,,,,,,,,,,,,0.5,
1911-12-29,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,8.4,1.3,,,0.0,,,,,,,,,,,,,0.5,
1911-12-30,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,,Partially Overcast,,,1.9,,0.0,,,,,,,,,,,,,1.3,
1911-12-30,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Partially Overcast,8.2,4.8,,,0.0,,,,,,,,,,,,,1.3,
1911-12-31,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,,Partially Overcast,,,1.2,,0.0,,,,,,,,,,,,,1.8,
1911-12-31,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Partially Overcast,8.4,3.4,,,0.0,,,,,,,,,,,,,1.8,
1911-01-01,DURHAM,54.768,-1.586,Dry,Cool,Sunny,8.3,0.8,,,3.4,,,,,,,,,,,,,0.0,
1911-01-02,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,8.9,1.2,,,0.8,,,,,,,,,,,,,0.0,
1911-01-03,DURHAM,54.768,-1.586,Heavy Rain,Cold,Partially Overcast,4.4,1.4,,,0.7,,,,,,,,,,,,,9.4,
1911-01-04,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,4.4,1.1,,,0.0,,,,,,,,,,,,,0.5,
1911-01-05,DURHAM,54.768,-1.586,Drizzle,Cold,Partially Overcast,4.0,-1.3,,,0.0,,,,,,,,,,,,,1.4,
1911-01-06,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,2.9,0.6,,,0.0,,,,,,,,,,,,,0.8,
1911-01-07,DURHAM,54.768,-1.586,Drizzle,Cold,Partially Overcast,4.0,-0.6,,,1.4,,,,,,,,,,,,,2.3,
1911-01-08,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,5.4,3.9,,,1.4,,,,,,,,,,,,,0.0,
1911-01-09,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,9.5,2.2,,,1.2,,,,,,,,,,,,,0.0,
1911-01-10,DURHAM,54.768,-1.586,Dry,Cool,Sunny,6.6,1.6,,,3.3,,,,,,,,,,,,,0.0,
1911-01-11,DURHAM,54.768,-1.586,Dry,Cool,Sunny,5.6,2.2,,,3.7,,,,,,,,,,,,,0.2,
1911-01-12,DURHAM,54.768,-1.586,Heavy Rain,Cool,Partially Overcast,10.5,-1.2,,,0.9,,,,,,,,,,,,,11.4,
1911-01-13,DURHAM,54.768,-1.586,Mild Rain,Cold,Partially Overcast,3.4,-2.8,,,1.8,,,,,,,,,,,,,4.9,
1911-01-14,DURHAM,54.768,-1.586,Dry,Cold,Sunny,2.0,0.7,,,3.4,,,,,,,,,,,,,0.0,
1911-01-15,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,6.3,1.6,,,2.4,,,,,,,,,,,,,0.0,
1911-01-16,DURHAM,54.768,-1.586,Dry,Cool,Sunny,6.0,1.1,,,4.7,,,,,,,,,,,,,0.0,
1911-01-17,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,7.5,0.8,,,0.0,,,,,,,,,,,,,0.0,
1911-01-18,DURHAM,54.768,-1.586,Dry,Cool,Sunny,10.1,0.8,,,6.0,,,,,,,,,,,,,0.0,
1911-01-19,DURHAM,54.768,-1.586,Dry,Cool,Sunny,9.5,-4.6,,,3.3,,,,,,,,,,,,,0.0,
1911-01-20,DURHAM,54.768,-1.586,Dry,Freezing,Sunny,6.0,-5.4,,,3.2,,,,,,,,,,,,,0.0,
1911-01-21,DURHAM,54.768,-1.586,Dry,Freezing,Sunny,3.7,-6.1,,,3.3,,,,,,,,,,,,,0.0,
1911-01-22,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,5.7,1.1,,,0.0,,,,,,,,,,,,,0.0,
1911-01-23,DURHAM,54.768,-1.586,Mild Rain,Cold,Partially Overcast,4.9,1.1,,,0.0,,,,,,,,,,,,,5.2,
1911-01-24,DURHAM,54.768,-1.586,Drizzle,Cold,Partially Overcast,4.1,1.7,,,0.0,,,,,,,,,,,,,1.0,
1911-01-25,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,7.3,6.4,,,0.0,,,,,,,,,,,,,0.0,
1911-01-26,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,12.1,7.0,,,0.8,,,,,,,,,,,,,0.0,
1911-01-27,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,11.8,5.7,,,0.0,,,,,,,,,,,,,0.0,
1911-01-28,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,8.9,4.2,,,0.0,,,,,,,,,,,,,0.0,
1911-01-29,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,9.6,0.4,,,0.0,,,,,,,,,,,,,0.0,
1911-01-30,DURHAM,54.768,-1.586,Dry,Cool,Sunny,6.8,-1.9,,,5.0,,,,,,,,,,,,,0.0,
1911-01-31,DURHAM,54.768,-1.586,Dry,Cool,Sunny,5.1,-4.4,,,4.4,,,,,,,,,,,,,0.0,
1911-02-01,DURHAM,54.768,-1.586,Dry,Freezing,Partially Overcast,2.2,-6.1,,,0.0,,,,,,,,,,,,,0.0,
1911-02-02,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,2.9,-1.8,,,2.8,,,,,,,,,,,,,0.0,
1911-02-03,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,4.9,2.4,,,0.0,,,,,,,,,,,,,0.0,
1911-02-04,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,6.9,3.3,,,0.0,,,,,,,,,,,,,0.0,
1911-02-05,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,5.4,0.5,,,0.0,,,,,,,,,,,,,0.0,
1911-02-06,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,4.5,-1.5,,,0.0,,,,,,,,,,,,,0.0,
1911-02-07,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,2.2,-1.3,,,0.7,,,,,,,,,,,,,0.0,
1911-02-08,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,7.3,-0.4,,,0.3,,,,,,,,,,,,,0.0,
1911-02-09,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,4.4,0.2,,,0.6,,,,,,,,,,,,,0.0,
1911-02-10,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,3.9,-0.2,,,0.0,,,,,,,,,,,,,0.0,
1911-02-11,DURHAM,54.768,-1.586,Dry,Cold,Sunny,3.3,-0.3,,,6.5,,,,,,,,,,,,,0.8,
1911-02-12,DURHAM,54.768,-1.586,Dry,Cool,Sunny,6.7,-2.7,,,6.0,,,,,,,,,,,,,0.0,
1911-02-13,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,8.1,0.0,,,0.0,,,,,,,,,,,,,0.0,
1911-02-14,DURHAM,54.768,-1.586,Drizzle,Cool,Partially Overcast,7.8,5.8,,,0.0,,,,,,,,,,,,,1.5,
1911-02-15,DURHAM,54.768,-1.586,Drizzle,Cool,Sunny,7.3,1.7,,,7.5,,,,,,,,,,,,,1.9,
1911-02-16,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,8.0,1.2,,,0.2,,,,,,,,,,,,,0.6,
1911-02-17,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,10.9,7.5,,,2.0,,,,,,,,,,,,,0.0,
1911-02-18,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,10.8,5.0,,,0.3,,,,,,,,,,,,,0.0,
1911-02-19,DURHAM,54.768,-1.586,Mild Rain,Cool,Sunny,12.3,0.1,,,5.4,,,,,,,,,,,,,3.0,
1911-02-20,DURHAM,54.768,-1.586,Dry,Cool,Sunny,6.8,-0.2,,,4.7,,,,,,,,,,,,,0.0,
1911-02-21,DURHAM,54.768,-1.586,Drizzle,Cool,Partially Overcast,7.7,-0.9,,,0.1,,,,,,,,,,,,,2.4,
1911-02-22,DURHAM,54.768,-1.586,Mild Rain,Cool,Sunny,10.2,4.6,,,6.2,,,,,,,,,,,,,2.5,
1911-02-23,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,11.7,5.7,,,2.1,,,,,,,,,,,,,0.0,
1911-02-24,DURHAM,54.768,-1.586,Mild Rain,Cool,Sunny,9.9,2.7,,,8.3,,,,,,,,,,,,,4.9,
1911-02-25,DURHAM,54.768,-1.586,Dry,Cool,Sunny,8.3,2.8,,,3.8,,,,,,,,,,,,,0.0,
1911-02-26,DURHAM,54.768,-1.586,Mild Rain,Cool,Sunny,10.6,2.2,,,8.7,,,,,,,,,,,,,2.7,
1911-02-27,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,7.1,-1.7,,,0.0,,,,,,,,,,,,,0.0,
1911-02-28,DURHAM,54.768,-1.586,Dry,Cool,Sunny,5.1,2.2,,,3.3,,,,,,,,,,,,,0.8,
1911-03-01,DURHAM,54.768,-1.586,Dry,Cool,Sunny,10.8,2.4,,,8.9,,,,,,,,,,,,,0.0,
1911-03-02,DURHAM,54.768,-1.586,Dry,Cool,Sunny,9.5,6.6,,,5.4,,,,,,,,,,,,,0.0,
1911-03-03,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,11.7,7.9,,,1.5,,,,,,,,,,,,,0.0,
1911-03-04,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast,14.1,2.6,,,1.4,,,,,,,,,,,,,2.6,
1911-03-05,DURHAM,54.768,-1.586,Mild Rain,Cool,Sunny,9.5,-0.6,,,4.5,,,,,,,,,,,,,2.9,
1911-03-06,DURHAM,54.768,-1.586,Drizzle,Cool,Partially Overcast,7.9,0.6,,,0.0,,,,,,,,,,,,,1.0,
1911-03-07,DURHAM,54.768,-1.586,Drizzle,Cool,Partially Overcast,6.1,-1.2,,,2.9,,,,,,,,,,,,,2.0,
1911-03-08,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,6.6,-1.3,,,2.2,,,,,,,,,,,,,0.0,
1911-03-09,DURHAM,54.768,-1.586,Mild Rain,Cool,Sunny,8.5,2.3,,,6.3,,,,,,,,,,,,,4.1,
1911-03-10,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,8.9,0.2,,,1.5,,,,,,,,,,,,,0.0,
1911-03-11,DURHAM,54.768,-1.586,Dry,Cool,Sunny,7.8,0.9,,,9.8,,,,,,,,,,,,,0.0,
1911-03-12,DURHAM,54.768,-1.586,Dry,Cool,Sunny,8.4,0.7,,,4.0,,,,,,,,,,,,,0.0,
1911-03-13,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast,8.4,-1.3,,,2.0,,,,,,,,,,,,,2.9,
1911-03-14,DURHAM,54.768,-1.586,Mild Rain,Cold,Sunny,3.9,0.7,,,3.2,,,,,,,,,,,,,3.1,
1911-03-15,DURHAM,54.768,-1.586,Mild Rain,Cold,Partially Overcast,4.7,0.0,,,1.4,,,,,,,,,,,,,5.1,
1911-03-16,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast,5.7,0.1,,,2.2,,,,,,,,,,,,,3.6,
1911-03-17,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast,5.5,0.5,,,1.2,,,,,,,,,,,,,5.0,
1911-03-18,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast,5.7,0.8,,,0.6,,,,,,,,,,,,,4.7,
1911-03-19,DURHAM,54.768,-1.586,Mild Rain,Cold,Partially Overcast,4.1,1.2,,,0.4,,,,,,,,,,,,,2.7,
1911-03-20,DURHAM,54.768,-1.586,Drizzle,Cold,Partially Overcast,3.9,1.9,,,0.0,,,,,,,,,,,,,1.6,
1911-03-21,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,4.4,2.3,,,0.0,,,,,,,,,,,,,0.0,
1911-03-22,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,4.2,2.2,,,0.0,,,,,,,,,,,,,0.0,
1911-03-23,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,4.9,1.7,,,0.0,,,,,,,,,,,,,0.0,
1911-03-24,DURHAM,54.768,-1.586,Dry,Cold,Sunny,4.4,1.7,,,4.5,,,,,,,,,,,,,0.0,
1911-03-25,DURHAM,54.768,-1.586,Dry,Cool,Sunny,7.2,0.6,,,5.4,,,,,,,,,,,,,0.6,
1911-03-26,DURHAM,54.768,-1.586,Dry,Cold,Sunny,4.5,0.1,,,6.8,,,,,,,,,,,,,0.0,
1911-03-27,DURHAM,54.768,-1.586,Dry,Cool,Sunny,5.8,1.6,,,7.4,,,,,,,,,,,,,0.0,
1911-03-28,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,7.9,1.8,,,0.1,,,,,,,,,,,,,0.6,
1911-03-29,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,4.4,2.7,,,0.0,,,,,,,,,,,,,0.5,
1911-03-30,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,3.9,2.9,,,0.0,,,,,,,,,,,,,0.3,
1911-03-31,DURHAM,54.768,-1.586,Dry,Cold,Partially Overcast,4.5,4.2,,,0.0,,,,,,,,,,,,,0.5,
1911-04-01,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,5.8,0.4,,,2.6,,,,,,,,,,,,,0.0,
1911-04-02,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,7.7,-2.4,,,1.0,,,,,,,,,,,,,0.0,
1911-04-03,DURHAM,54.768,-1.586,Dry,Cool,Sunny,7.4,-0.2,,,8.6,,,,,,,,,,,,,0.0,
1911-04-04,DURHAM,54.768,-1.586,Drizzle,Cool,Partially Overcast,5.6,-0.8,,,0.4,,,,,,,,,,,,,2.1,
1911-04-05,DURHAM,54.768,-1.586,Mild Rain,Cold,Sunny,3.4,-1.8,,,5.3,,,,,,,,,,,,,4.3,
1911-04-06,DURHAM,54.768,-1.586,Dry,Cold,Sunny,1.7,-0.5,,,5.1,,,,,,,,,,,,,0.5,
1911-04-07,DURHAM,54.768,-1.586,Drizzle,Cool,Sunny,5.7,2.4,,,4.6,,,,,,,,,,,,,1.7,
1911-04-08,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,7.2,2.9,,,0.6,,,,,,,,,,,,,0.0,
1911-04-09,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,6.6,3.2,,,1.4,,,,,,,,,,,,,0.2,
1911-04-10,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,9.6,1.6,,,0.7,,,,,,,,,,,,,0.6,
1911-04-11,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,6.4,1.9,,,0.7,,,,,,,,,,,,,0.7,
1911-04-12,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,5.8,-0.3,,,0.3,,,,,,,,,,,,,0.0,
1911-04-13,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,12.5,1.8,,,1.3,,,,,,,,,,,,,0.0,
1911-04-14,DURHAM,54.768,-1.586,Dry,Cool,Sunny,11.9,5.0,,,12.0,,,,,,,,,,,,,0.0,
1911-04-15,DURHAM,54.768,-1.586,Dry,Cool,Sunny,13.3,5.2,,,5.4,,,,,,,,,,,,,0.0,
1911-04-16,DURHAM,54.768,-1.586,Dry,Cool,Sunny,11.6,4.1,,,5.6,,,,,,,,,,,,,0.0,
1911-04-17,DURHAM,54.768,-1.586,Drizzle,Cool,Partially Overcast,11.1,3.1,,,0.7,,,,,,,,,,,,,2.4,
1911-04-18,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,11.4,6.0,,,0.2,,,,,,,,,,,,,0.5,
1911-04-19,DURHAM,54.768,-1.586,Dry,Cool,Sunny,12.6,5.6,,,8.7,,,,,,,,,,,,,0.0,
1911-04-20,DURHAM,54.768,-1.586,Drizzle,Cool,Sunny,13.9,3.5,,,8.0,,,,,,,,,,,,,1.0,
1911-04-21,DURHAM,54.768,-1.586,Drizzle,Cool,Partially Overcast,10.5,5.4,,,2.1,,,,,,,,,,,,,1.0,
1911-04-22,DURHAM,54.768,-1.586,Dry,Cool,Sunny,14.2,9.4,,,4.2,,,,,,,,,,,,,0.0,
1911-04-23,DURHAM,54.768,-1.586,Dry,Cool,Sunny,13.4,8.6,,,6.3,,,,,,,,,,,,,0.0,
1911-04-24,DURHAM,54.768,-1.586,Dry,Cool,Sunny,14.1,6.9,,,4.5,,,,,,,,,,,,,0.0,
1911-04-25,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,11.6,8.4,,,0.0,,,,,,,,,,,,,0.0,
1911-04-26,DURHAM,54.768,-1.586,Dry,Cool,Sunny,13.3,5.6,,,8.6,,,,,,,,,,,,,0.0,
1911-04-27,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,13.3,4.2,,,0.0,,,,,,,,,,,,,0.6,
1911-04-28,DURHAM,54.768,-1.586,Mild Rain,Cool,Sunny,8.1,5.1,,,5.5,,,,,,,,,,,,,4.7,
1911-04-29,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast,12.9,3.3,,,0.0,,,,,,,,,,,,,6.7,
1911-04-30,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,9.3,4.1,,,1.8,,,,,,,,,,,,,0.6,
1911-05-01,DURHAM,54.768,-1.586,Dry,Cool,Sunny,9.5,2.1,,,5.0,,,,,,,,,,,,,0.0,
1911-05-02,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,13.3,6.7,,,1.5,,,,,,,,,,,,,0.4,
1911-05-03,DURHAM,54.768,-1.586,Drizzle,Cool,Partially Overcast,12.3,2.4,,,0.5,,,,,,,,,,,,,1.9,
1911-05-04,DURHAM,54.768,-1.586,Mild Rain,Cool,Sunny,9.2,3.4,,,10.2,,,,,,,,,,,,,2.6,
1911-05-05,DURHAM,54.768,-1.586,Dry,Cool,Sunny,13.8,3.8,,,4.8,,,,,,,,,,,,,0.0,
1911-05-06,DURHAM,54.768,-1.586,Dry,Cool,Sunny,13.6,1.3,,,13.0,,,,,,,,,,,,,0.0,
1911-05-07,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,17.1,5.6,,,0.1,,,,,,,,,,,,,0.0,
1911-05-08,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,14.6,9.3,,,1.2,,,,,,,,,,,,,0.0,
1911-05-09,DURHAM,54.768,-1.586,Dry,Mild,Sunny,16.6,6.2,,,10.1,,,,,,,,,,,,,0.0,
1911-05-10,DURHAM,54.768,-1.586,Dry,Cool,Sunny,14.4,6.7,,,7.7,,,,,,,,,,,,,0.0,
1911-05-11,DURHAM,54.768,-1.586,Dry,Cool,Sunny,13.8,7.1,,,8.8,,,,,,,,,,,,,0.0,
1911-05-12,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,15.5,7.9,,,1.1,,,,,,,,,,,,,0.3,
1911-05-13,DURHAM,54.768,-1.586,Dry,Cool,Sunny,13.9,7.7,,,4.0,,,,,,,,,,,,,0.9,
1911-05-14,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,16.9,7.5,,,2.9,,,,,,,,,,,,,0.0,
1911-05-15,DURHAM,54.768,-1.586,Mild Rain,Mild,Sunny,17.3,9.4,,,7.0,,,,,,,,,,,,,5.2,
1911-05-16,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,18.8,4.6,,,1.5,,,,,,,,,,,,,0.0,
1911-05-17,DURHAM,54.768,-1.586,Dry,Mild,Sunny,17.3,8.1,,,7.1,,,,,,,,,,,,,0.0,
1911-05-18,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,17.2,7.3,,,1.3,,,,,,,,,,,,,0.0,
1911-05-19,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,14.4,6.8,,,0.3,,,,,,,,,,,,,0.0,
1911-05-20,DURHAM,54.768,-1.586,Dry,Cool,Partially Overcast,10.7,6.2,,,0.0,,,,,,,,,,,,,0.0,
1911-05-21,DURHAM,54.768,-1.586,Dry,Cool,Sunny,8.9,5.0,,,11.0,,,,,,,,,,,,,0.0,
1911-05-22,DURHAM,54.768,-1.586,Dry,Mild,Sunny,16.2,4.7,,,11.6,,,,,,,,,,,,,0.0,
1911-05-23,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,18.8,9.8,,,0.5,,,,,,,,,,,,,0.0,
1911-05-24,DURHAM,54.768,-1.586,Dry,Cool,Sunny,14.8,11.1,,,7.2,,,,,,,,,,,,,0.0,
1911-05-25,DURHAM,54.768,-1.586,Dry,Mild,Sunny,19.1,12.4,,,7.1,,,,,,,,,,,,,0.0,
1911-05-26,DURHAM,54.768,-1.586,Dry,Mild,Sunny,21.6,8.2,,,3.2,,,,,,,,,,,,,0.0,
1911-05-27,DURHAM,54.768,-1.586,Dry,Mild,Partially Overcast,18.4,9.8,,,2.8,,,,,,,,,,,,,0.7,
1911-05-28,DURHAM,54.768,-1.586,Dry,Mild,Sunny,17.9,4.7,,,13.4,,,,,,,,,,,,,0.3,
1911-05-29,DURHAM,54.768,-1.586,Dry,Mild,Sunny,20.1,6.6,,,14.4,,,,,,,,,,,,,0.0,
1911-05-30,DURHAM,54.768,-1.586,Dry,Mild,Sunny,21.2,7.9,,,12.7,,,,,,,,,,,,,0.0,
1911-05-31,DURHAM,54.768,-1.586,Drizzle,Mild,Partially Overcast,20.8,11.1,,,1.4,,,,,,,,,,,,,1.0,
